date,idx_return_monthly,idx_vol_monthly,idx_total_vol,oil_price_end,oil_return_monthly,usdpkr_end,usdpkr_return_monthly,interest_rate_end,cpi_yoy_end,nav_akd_end,nav_return_akd_monthly,aum_akd,flow_akd,flow_pct_akd,flow_spike_akd,nav_nbp_end,nav_return_nbp_monthly,aum_nbp,flow_nbp,flow_pct_nbp,flow_spike_nbp,nav_nti_end,nav_return_nti_monthly,aum_nti,flow_nti,flow_pct_nti,flow_spike_nti,total_fund_flow
2022-03-31,6.047316135624698,1.318097700593785,1078135764.0,107.91,-0.06965070678920711,175.52,-0.0068103437215228995,9.75,12.7,13.5963,0.0013698932808943187,461.5,2.892616275216028,0.006316031868675549,False,10.1371,-0.009710350217359331,7.56,-2.3428964978264064,-0.23428964978264064,False,10.8539,-0.010511249680924872,41.87,-9.365727491521717,-0.18087538608578055,False,-8.816007714132095
2022-05-31,5.6792214334579825,0.25144805808914544,1243183574.0,122.84,0.16135587063009502,185.23,0.03423751869495978,13.75,13.8,13.0362,-0.038848050961800884,443.02,-3.463914886714633,-0.007456816323412122,False,9.8945,-0.04479413042428915,7.88,0.6013312738330834,0.07891486533242564,False,10.5039,-0.05509027284258261,39.87,0.1648932648453183,0.00392416146704708,False,-2.6976903480362315
2022-06-30,7.268990981342461,0.10342012856981138,1394048765.0,114.81,-0.06760410746690088,185.69,0.033438506523231194,13.75,21.3,12.5729,-0.028339361340381397,427.6,-2.8650961389841996,-0.006467193668421741,False,9.3779,-0.054647177419354764,5.88,-1.5693802419354848,-0.19915992917963005,False,9.946,-0.046267440187946485,37.51,-0.5153171597065764,-0.012924935031516841,False,-4.949793540626261
2022-08-31,6.140432808514478,0.24496649349304728,1629805359.0,96.49,-0.0505684889700069,206.87,0.06278049239018954,15.0,27.3,12.79,0.05539373035061512,437.46,1.0863543119311316,0.0026274078214408095,False,9.7309,0.04450264590019648,5.22,-1.0156807960241734,-0.17013078660371414,False,10.3086,0.05436172280123963,39.02,0.26166306982643306,0.007118146622046601,False,0.3323365857333913
2022-09-30,8.835801985147285,1.217502756955493,1401069399.0,87.96,-0.09255721034573187,238.84,0.1546689758077704,15.0,23.2,12.4163,-0.031648481917938676,423.12,-0.49505510017854704,-0.0011316579805663307,False,9.595,-0.021317829457364268,4.23,-0.878720930232558,-0.16833734295642874,False,9.982,-0.03563941299790352,37.82,0.19064989517818987,0.004885953233679904,False,-1.1831261352329152
2022-10-31,9.938983621642118,0.334057356929539,1429065653.0,94.83,0.06315271791689372,219.86,-0.08306085858123355,15.0,26.6,12.4481,0.0025934487230083736,424.5,0.2826599763207014,0.0006680373802247622,False,9.449,-0.018132696004572124,5.29,1.13670130409934,0.2687237125530354,False,10.1001,0.00954560901985091,38.31,0.12898506686924094,0.003410498859578026,False,1.5483463472892822
2022-11-30,11.172269311167193,0.25692241321422143,1183226130.0,85.43,-0.07555823714643824,225.64,0.04291822172816826,16.0,23.8,12.7564,0.01175425516727202,435.01,5.520318681492995,0.013004284290914004,False,10.0172,0.0578271521500382,6.0,0.4040943651262978,0.07638834879514136,False,10.7152,0.0573201898503104,40.28,-0.22593647316539034,-0.0058975847863584,False,5.6984765734539025
2023-01-31,12.636566685514984,0.28825806928670156,1259575145.0,84.49,0.026748221362475344,224.11,0.010546788558473786,17.0,27.6,12.2535,-0.003269967544351826,418.13,0.9386776153638721,0.002242635740070413,False,9.6122,0.018446509360994234,3.06,-0.056446318644642446,-0.018446509360994262,False,10.4194,0.013205492240071504,39.88,0.5980230658524306,0.01542489207770004,False,1.4802543625716602
2023-02-28,11.670884277320685,0.29859152966892566,1276266426.0,83.89,-0.00431184637674073,226.95,0.012639557472883662,17.0,31.5,12.1909,-0.003750980648535629,424.37,7.808397538572194,0.01867456900622341,False,9.7729,-0.0036599787945518214,6.34,3.2911995351113283,1.075555403631153,False,10.7913,0.014734921858837957,40.05,-0.417628683730463,-0.010472133493742803,False,10.68196838995306
2023-03-31,13.596679555444465,0.29255797665518596,1215412044.0,79.77,-0.04013602918707412,268.83,0.07433482134528549,20.0,35.4,12.0315,-0.010689470871191986,411.93,-7.903709246392282,-0.018624571120466296,False,9.7114,0.005424992235220971,6.34,-0.03439445077130099,-0.005424992235220976,False,10.651,-0.0027993895645497258,40.14,0.2021155520602207,0.0050465805757857855,False,-7.735988145103362
2023-05-31,13.248687127159492,0.2867974330136777,933902744.0,72.66,-0.08757319730217233,283.66,0.028425889968953785,21.0,38.0,12.4125,-0.014403798664432754,422.24,1.9423559024606902,0.004554816392600812,False,10.1416,-0.0025473321858864306,4.77,-1.484028227194492,-0.23668711757487912,False,11.1809,0.0006354149886340643,41.36,-0.56662388802377,-0.013523243150925297,False,-0.10829621275757173
2023-07-31,11.277995121923897,0.6540404602930229,2268738247.0,85.56,0.12420025900621619,285.35,-0.0004119654662529003,22.0,28.3,14.354,0.08436010364651403,495.49,36.92495576892571,0.0873157458651794,False,11.3567,0.15601587947882734,6.73,2.4989818811074924,0.6827819347288231,False,11.6045,0.15542390600886136,44.29,0.9962662418479624,0.026588370478995527,False,40.420203891881165
2023-08-31,12.171450565974839,0.36897251791849245,2135510818.0,86.86,0.022015385074354018,277.41,-0.03058966827878646,22.0,27.4,13.4558,-0.06617902202728776,458.11,-4.588956375699183,-0.009261451039777156,False,11.1119,-0.04667982155113248,1.25,-5.165844800960879,-0.7675846658188527,False,11.4891,-0.03250498943166791,41.45,-1.4003540180714253,-0.03161783739154268,False,-11.155155194731488
2023-10-31,6.580411193649823,0.23052406505183884,1623177800.0,87.41,-0.08652504435713786,307.1,0.06520600676435653,22.0,26.8,15.4195,0.10889373116725265,532.12,11.793794524390023,0.025134357403384315,False,11.6814,0.09551810483076828,10.51,4.2984123456095436,0.7580974154514186,False,12.5772,0.11703998436861651,47.15,0.49123985292288097,0.011760590206437178,False,16.583446722922446
2023-11-30,5.935745325551715,0.2538978644595901,2343226595.0,82.83,-0.05971096506471203,283.62,-0.08149436170541247,22.0,29.2,17.8878,0.15116997451540648,617.29,4.729433160861845,0.008887907165417283,False,13.4616,0.147024991266264,8.15,-3.9052326582084333,-0.3715730407429528,False,14.5521,0.14507727172578777,53.9,-0.09039336187089475,-0.0019171444723413522,False,0.7338071407825169
2024-01-31,5.51561864853379,0.21930716635951442,1848164849.0,81.71,0.041480025195985586,284.38,0.009227461673839643,22.0,28.3,18.2482,-0.041359565023246,629.56,37.89670993669711,0.061402015484206006,False,13.731,0.0034933348924228724,3.63,-3.0231608103367638,-0.4559820226752283,False,14.9301,0.008654235914065556,55.51,0.26600749898662457,0.004856810279105798,False,35.13955662534697
2024-02-29,4.709368431313077,0.180760479381967,1329286811.0,83.62,-0.015486590176735591,281.72,-0.011049443313469872,22.0,23.1,19.0054,0.03471855485444575,672.07,20.652586605835268,0.03280479478657359,False,14.124,0.023626612552543946,9.82,6.104235396434266,1.6816075472270706,False,15.5006,0.03313226913720135,58.47,1.1208277401939526,0.02019145631767164,False,27.877649742463486
2024-04-30,3.2764058060032424,0.2114329429414554,1610341581.0,87.86,-0.029851356353181795,279.11,0.0001428706457632437,22.0,17.3,20.8621,0.06302610928805841,722.69,-0.48666214866602786,-0.0007153640286138879,False,15.9699,0.08009089863854935,7.78,-1.670795363087307,-0.19094804149569222,False,17.6122,0.07773269938012128,65.38,-0.31858535421220324,-0.005226137700331418,False,-2.476042865965538
2024-05-31,3.9858576368948455,0.1704991092445857,1797830802.0,81.62,-0.029176875596681317,277.94,-0.004202291933766626,22.0,11.8,22.1893,0.06361775660168423,0.0,-768.6659165184712,-1.0636177566016842,True,16.6381,0.045395712382819475,0.0,-8.133178642338336,-1.0453957123828195,False,18.292,0.04365289925771254,0.0,-68.23402655346923,-1.0436528992577125,True,-845.0331217142788
2024-07-31,4.3881494496097035,0.18999338813411704,1296115061.0,80.72,-0.07082403245975585,278.4,0.002874618107681672,19.5,11.1,20.7653,-0.01274170006608577,823.86,10.842917421422271,0.013166710084179028,False,15.9489,0.002867329422195475,10.0,8.997132670577805,8.997132670577805,False,17.8048,0.006893665631768631,67.0,0.2429499686137433,0.003664403749830216,False,20.08300006061382
2024-09-30,7.658498547679392,1.2286882504639038,1288379925.0,71.77,-0.10642032856554166,278.5,0.0007896875914517024,17.5,6.9,21.5119,0.029129789982299314,853.95,1.0689778500692455,0.0012898832565934376,False,16.3708,0.0397987830439146,10.0,-0.39798783043914554,-0.03979878304391456,False,18.3933,0.04401798181384731,70.0,0.05079521847223134,0.0007581375891377812,False,0.7217852381023313
2024-10-31,9.643606548392112,0.4158866131008255,2988755939.0,73.16,0.01918226208068388,278.68,0.0036971155111088904,17.5,7.2,23.5489,0.08599348834635356,942.32,14.935860626631325,0.01749032218119483,False,18.2171,0.11807307298091851,9.0,-2.1807307298091843,-0.21807307298091844,False,20.2337,0.1043450733821274,76.0,-1.3041551367489177,-0.01863078766784168,False,11.450974760073223
2024-12-31,9.566618588131501,0.9870535500253046,4381283402.0,74.64,0.023039371158554242,277.79,-0.0007564509751420484,13.0,4.1,30.1691,0.12993307091037787,1173.39,-49.07329008722877,-0.04535885356850398,False,22.4321,0.10626661340513777,16.0,1.6185340257332097,0.12450261736409306,False,25.4225,0.132592008482467,99.6,3.329679278990298,0.03917269739988586,False,-44.12507678250526
2025-01-31,13.752089482533766,0.4578177172273484,3268384915.0,76.76,0.023783920443214354,277.94,0.0006839485078508284,12.0,2.4,29.7369,-0.02960756032136591,1149.26,10.611215205487497,0.009043212576796713,False,22.3421,-0.004722003198489033,18.0,2.0755520511758245,0.12972200319848903,False,25.1516,-0.009069490737457553,102.0,3.3033212774507774,0.033165876279626284,False,15.990088534114099
2025-02-28,10.658612904780554,0.18043909690254567,1887333602.0,73.18,-0.02667459533926067,278.56,0.0002520532128983661,12.0,1.5,29.5671,-0.005479313824419796,1179.66,36.69715620585271,0.03193111759380184,False,22.3514,-0.0112799915068299,18.0,0.20303984712293754,0.011279991506829864,False,25.3713,-0.0016016055406893326,103.0,1.163363765150308,0.011405527109316744,False,38.06355981812595
2025-04-30,9.59300849585962,0.22326909043366777,2194296657.0,63.12,-0.14024367939654664,279.72,0.0035076014128585576,12.0,0.3,28.9599,-0.05651175291990418,1161.92,6.628076332893443,0.005412928103041627,False,22.6137,-0.0431546611603818,13.0,-9.007442793311217,-0.3916279475352703,False,26.11,-0.11468417180077517,102.0,5.500574726284498,0.050463988314536676,False,3.1212082658667235
2025-06-30,7.536722122891794,0.4596902447517684,1738770734.0,67.61,0.030751489718194108,281.07,0.004416082865574506,11.0,3.2,30.723,-0.010400729242830753,1301.93,70.53204342602407,0.05668229215971847,False,21.673,-0.08362895280940685,33.0,2.759755442710425,0.08362895280940681,False,25.9882,-0.04116028010832429,109.4,2.0099513721323206,0.017945994394038576,False,75.30175024086682
2025-07-31,9.29524587274875,0.5813278604637864,2110437334.0,72.53,0.07024436827273439,282.12,0.0029133339986373128,11.0,4.1,34.0187,0.08489759731603552,1454.63,42.169271126334024,0.03238981444957411,False,24.1584,0.10927749845030643,34.0,-2.6061574488601096,-0.07897446814727604,False,29.3996,0.12322821709928089,130.09,7.208833049338665,0.06589426918956731,False,46.77194672681258
2025-09-30,8.230679189191138,0.49480520545917056,4395377462.0,67.02,-0.01627977348532361,282.66,-0.0021989428765184548,11.0,5.8,40.1877,0.10137686839177174,1798.48,34.22844959795657,0.021367940767580546,False,29.469,0.13283051942061075,43.0,-7.977373373927485,-0.1772749638650552,False,34.4681,0.1014776656461911,162.0,4.400575599342972,0.030756049757778663,False,30.651651823372056
