rebalancing_date,symbol,momentum,volatility,avg_weight,avg_volume,retained,new_weight
2021-03-15,BAFL,-1.1094699289702281,0.4351107268029278,1.8235,1009912.8,False,
2021-03-15,BAHL,-1.0506837102149305,0.3502886681392967,3.9050000000000002,725569.65,True,3.72
2021-03-15,BOP,-0.09827347867877854,0.2655697740485288,0.7795,7098575.0,False,
2021-03-15,CHCC,-1.6386694159272936,0.46661436842107396,1.4139999999999997,725415.0,True,1.4
2021-03-15,DGKC,-0.8056269930785612,0.522000867808624,2.2140000000000004,6113172.6,True,2.14
2021-03-15,EFERT,0.2606580966279568,0.12307394050463749,3.0035,1944118.45,True,3.0
2021-03-15,ENGRO,-0.4997460136051681,0.16915550128233023,7.340999999999998,481627.15,True,7.0
2021-03-15,FCCL,-1.7952835815515267,0.384353374551794,1.44,5295775.0,False,
2021-03-15,FFC,-0.593680732375244,0.19132207597163062,5.8265,609482.25,True,5.57
2021-03-15,HASCOL,-2.2201594190167238,0.49646459941570886,0.49350000000000005,8591272.35,False,
2021-03-15,HBL,-1.5338366775080012,0.37676096438362255,6.9030000000000005,2336761.85,True,6.73
2021-03-15,HUBC,-0.723889847361138,0.22197691436690467,6.355499999999999,2764285.7,True,6.37
2021-03-15,ISL,-0.668150503892031,0.5066647656087465,1.0565000000000002,2745643.35,True,1.02
2021-03-15,LUCK,0.5435873864255657,0.33884851768574636,8.3835,811926.3,True,8.37
2021-03-15,MARI,-0.1733532547471133,0.19333447691714065,3.2434999999999996,39380.0,True,3.25
2021-03-15,MCB,-0.84669511497807,0.3160271213106044,5.8815,748405.05,True,5.47
2021-03-15,MEBL,0.15965459330330886,0.25035514492780103,2.9534999999999996,1318345.9,True,3.05
2021-03-15,MLCF,-0.14858332152947518,0.3913154766890709,1.7485000000000004,13354111.9,True,1.78
2021-03-15,NBP,-2.1712223496104537,0.3184545835332655,1.421,886775.0,False,
2021-03-15,NML,-1.7398960235230632,0.4541499706515279,1.3494999999999997,2730600.0,True,1.25
2021-03-15,OGDC,-0.6992515544376238,0.31809155323690086,5.3165,2209695.2,True,5.08
2021-03-15,PAEL,-2.771419838538658,0.46899750048602606,0.7165000000000001,5897950.0,True,0.65
2021-03-15,POL,-0.21896486169123963,0.23025823338272494,3.9800000000000004,194618.0,True,3.96
2021-03-15,PPL,-0.5279304811973995,0.20526853575458073,4.62,1491756.75,True,4.49
2021-03-15,PSO,-1.485078500727088,0.30066991608412347,3.8605000000000005,1127771.05,True,3.82
2021-03-15,SEARL,-0.8661384092658777,0.38321959080172885,2.199,527202.1,True,2.14
2021-03-15,SNGP,-0.2936435331039936,0.5986672762346452,0.875,3676917.95,False,
2021-03-15,TRG,0.28353983952479256,0.7016835596232248,4.858,30249817.45,True,4.58
2021-03-15,UBL,-0.4501895290411134,0.3005934893891372,4.733,2581891.45,True,4.74
2021-03-15,UNITY,-2.8381470443191215,0.5991184393755605,1.3059999999999998,23818018.8,True,1.2
2021-09-15,ATRL,0.30583192011851645,0.45343292437531246,0.7342105263157893,1268419.5789473683,True,0.74
2021-09-15,BAHL,-0.1721884081419007,0.10189765205482224,3.784210526315789,276508.0,True,3.95
2021-09-15,CHCC,0.01624889378699402,0.4287400897248806,1.4884210526315789,420815.7894736842,False,
2021-09-15,DAWH,-0.47393558354656945,0.13023542769786448,2.741052631578947,67936.63157894737,False,
2021-09-15,DGKC,-1.084757505139157,0.40032795318369985,1.752105263157895,1929333.4736842106,True,1.63
2021-09-15,EFERT,-0.399906719661793,0.18507163903145665,3.513157894736842,1067236.3684210526,True,3.48
2021-09-15,ENGRO,-0.5291527103632526,0.16856814044493929,7.065789473684211,290130.05263157893,True,7.17
2021-09-15,FFC,0.06863389114643587,0.06516629274901305,5.644210526315789,285102.4736842105,True,5.9
2021-09-15,GHNI,-2.00965630576207,0.3134175087022977,0.2515789473684211,197510.52631578947,False,
2021-09-15,HBL,-1.0610224733349394,0.17429958597638337,6.948947368421052,1509224.2105263157,True,6.97
2021-09-15,HUBC,0.8784948280910362,0.25244080742252045,5.838421052631579,2553156.3684210526,True,6.18
2021-09-15,ISL,0.1937509721720353,0.29722502064643874,1.1289473684210525,1780615.6315789474,True,1.12
2021-09-15,KAPCO,-0.3422940398357811,0.1784774848318307,1.3557894736842104,1362894.7368421052,True,1.37
2021-09-15,LUCK,-1.46649832295245,0.24015723538868125,7.0894736842105255,386074.7894736842,True,6.82
2021-09-15,MARI,0.64044551596528,0.19514680486901007,3.1142105263157895,19903.157894736843,True,3.32
2021-09-15,MCB,-0.6179322774257816,0.20898836329173817,5.156315789473684,349506.63157894736,True,5.12
2021-09-15,MEBL,0.1742342570608599,0.4417761892550372,4.189473684210525,1388270.3157894737,True,4.54
2021-09-15,MLCF,-1.415560057266764,0.3410721488883699,1.5926315789473684,4640336.421052632,True,1.44
2021-09-15,NML,-0.30561305155658547,0.16663106744986897,1.167894736842105,597726.3157894737,False,
2021-09-15,OGDC,-0.43266147669426674,0.20974219259357763,4.482105263157894,1680013.6842105263,True,4.47
2021-09-15,PAEL,0.18854909391366123,0.3980272774549333,0.618421052631579,3967026.3157894737,False,
2021-09-15,PIOC,-1.5631675330041073,0.4776708572793934,0.9952631578947368,866510.5263157894,True,0.9
2021-09-15,POL,-1.3251292906008625,0.3543785054052605,3.853684210526315,139251.26315789475,True,3.65
2021-09-15,PPL,-0.383880566418482,0.22976505387254068,4.059473684210527,1553292.7894736843,True,4.05
2021-09-15,PSO,-0.027877452766004302,0.23784461680252045,3.5078947368421054,815476.2631578947,True,3.55
2021-09-15,SEARL,-0.9018810155729211,0.23934252147737242,1.8842105263157893,253443.0,True,1.92
2021-09-15,SYS,3.5705317254688986,0.35055443466755154,4.4115789473684215,172942.1052631579,True,5.16
2021-09-15,TRG,0.06023789941639247,0.2751853907393199,5.762105263157895,5598196.736842105,True,6.15
2021-09-15,UBL,-0.9288959493215273,0.2704427297568551,4.573157894736842,1501237.4736842106,True,4.78
2021-09-15,UNITY,-0.8196203315318001,0.1939083021537896,1.2921052631578949,5772029.263157895,True,1.24
2022-03-15,ATRL,-2.938143626798216,0.5158394656238635,0.4866666666666665,635281.0,True,0.45
2022-03-15,AVN,-2.3465712330654274,0.6090771150160067,0.8795238095238095,2007716.7142857143,True,0.79
2022-03-15,BAHL,-0.3242792998930078,0.11635235772648642,4.650952380952381,441116.71428571426,True,4.65
2022-03-15,DGKC,-1.729752586287979,0.4336257506489098,1.3214285714285714,1310453.0,True,1.26
2022-03-15,EFERT,0.6179750416055307,0.18416570077038782,4.453809523809523,1847383.4761904762,True,4.48
2022-03-15,ENGRO,-0.7180645434437629,0.2205295264504581,7.339047619047619,352694.6666666667,True,7.3
2022-03-15,EPCL,-0.46978230526731063,0.43098053284965376,1.6614285714285715,2579275.5714285714,True,1.61
2022-03-15,FFC,-0.1600096273210503,0.1662475198708269,6.4452380952380945,521823.38095238095,True,6.59
2022-03-15,HBL,-0.9416196388800864,0.18814533745402715,7.316190476190477,753186.4761904762,True,7.23
2022-03-15,HUBC,-1.744066696444423,0.2481407604440614,5.850476190476191,1371918.1904761905,True,5.69
2022-03-15,INIL,-1.6683990426215278,0.3578013745124454,0.7257142857142856,227907.0,False,
2022-03-15,ISL,-2.2214371275136613,0.39064945354123976,0.7966666666666665,543352.619047619,False,
2022-03-15,KAPCO,-1.7272317395191197,0.2939324733274951,1.1319047619047617,1165733.7142857143,True,1.07
2022-03-15,LUCK,-2.316427043422695,0.42268157483219093,6.05857142857143,298986.38095238095,True,5.66
2022-03-15,MARI,0.013377430689403749,0.15488964767795674,4.028571428571429,17605.85714285714,True,4.0
2022-03-15,MCB,-0.7398371799767529,0.15243512114187963,5.513333333333334,395046.38095238095,True,5.29
2022-03-15,MEBL,-1.147415033508091,0.31341641744308024,4.692857142857143,566475.7619047619,True,4.52
2022-03-15,MLCF,-0.18420226245161767,0.5548471623134695,1.3733333333333333,3557437.9523809524,True,1.43
2022-03-15,NRL,-4.006599261959648,0.4906768278514345,0.5138095238095239,367069.8095238095,True,0.45
2022-03-15,OGDC,-0.32719467236599936,0.28112536722433196,4.923333333333334,3501696.380952381,True,4.78
2022-03-15,PIOC,-2.1601548363879144,0.5606170166966763,0.7219047619047619,1271153.3333333333,False,
2022-03-15,POL,0.7014189066940695,0.18077286507046522,4.161904761904762,222503.14285714287,True,4.27
2022-03-15,PPL,-0.4377656642462194,0.3535426382234107,4.615714285714286,1599491.0,True,4.46
2022-03-15,PRL,-2.634322930128256,0.3923272910176408,0.23571428571428568,987417.3333333334,False,
2022-03-15,PSO,-1.907475932301393,0.29497952207088113,3.1323809523809523,807801.0,True,2.96
2022-03-15,SEARL,-2.172745761992608,0.33145570343822295,1.5266666666666668,273351.90476190473,True,1.41
2022-03-15,SYS,0.04214967452569089,0.46689389857639496,4.669047619047619,222772.95238095237,True,5.13
2022-03-15,TRG,-1.5858774382834968,0.6288765794386838,3.602380952380951,8642386.047619049,True,3.57
2022-03-15,UBL,0.2580744626515541,0.19958557354063314,6.087619047619047,815445.3333333334,True,6.12
2022-03-15,UNITY,-3.436488333501187,0.5984344684731584,1.0852380952380951,5683998.571428572,True,0.95
2022-09-15,ATRL,-1.3497478842329338,0.3702696271007667,0.6177272727272728,1567272.0,True,0.61
2022-09-15,AVN,-1.0771155850039225,0.294974617813356,0.7140909090909089,2863705.727272727,True,0.72
2022-09-15,BAHL,-0.7706428084439672,0.15706718683097884,3.8022727272727277,396111.0,True,3.84
2022-09-15,CNERGY,-1.461561708653927,0.27522058890225537,0.7859090909090909,12066843.136363637,False,
2022-09-15,DGKC,-0.5393978275141703,0.32975393546517,1.2227272727272727,2646055.3181818184,True,1.25
2022-09-15,EFERT,0.2475913666163907,0.2065412466277735,4.466363636363636,1603520.4545454546,True,4.59
2022-09-15,ENGRO,-0.8365536893385025,0.23713883126970722,6.972727272727272,253173.36363636365,True,6.84
2022-09-15,EPCL,-1.6599991068207147,0.3241568768155702,1.796818181818182,1943957.0454545454,True,1.78
2022-09-15,FFC,-0.30594912203700614,0.13262659807070323,6.560454545454546,556165.5909090909,True,6.69
2022-09-15,GGL,-1.2721655066306352,0.22057297556454378,0.2422727272727273,2430762.6363636362,True,0.25
2022-09-15,HBL,-1.081408127914279,0.1505680290335653,6.119090909090909,564526.1818181818,True,5.88
2022-09-15,HUBC,-0.4745614588625588,0.34013725505082143,5.902727272727273,2471669.0454545454,True,6.03
2022-09-15,KAPCO,0.8625774787345855,0.2039128286308948,1.2954545454545454,3293175.4545454546,True,1.39
2022-09-15,LUCK,0.9021757802799353,0.29595059697422066,5.265454545454546,878448.6818181818,True,5.48
2022-09-15,MARI,-0.07069311079067832,0.09052377289350146,4.114545454545454,25440.272727272728,True,4.24
2022-09-15,MCB,-1.0453619828793368,0.19001305092527984,4.6845454545454555,286625.13636363635,True,4.69
2022-09-15,MEBL,-1.0341208935190054,0.36782440237001646,4.988636363636363,1241342.5909090908,True,5.13
2022-09-15,MLCF,-0.417152834766892,0.3069736782778666,1.250909090909091,4374951.045454546,True,1.29
2022-09-15,MTL,-0.9688233689438515,0.19807125280113794,3.769090909090909,28441.5,True,3.81
2022-09-15,NETSOL,-0.48453447227654517,0.33843869545893707,0.29,1278429.0,False,
2022-09-15,NRL,-1.8820466846156525,0.33702768165873775,0.5822727272727274,731135.5,True,0.58
2022-09-15,OGDC,-1.1079939030706805,0.14695562605448623,4.83,1427345.5454545454,True,4.78
2022-09-15,POL,-1.377931929880261,0.39081898389442477,4.898636363636364,245326.86363636365,True,4.55
2022-09-15,PPL,-1.25990271146841,0.1764606783282206,4.21,1007249.7272727273,True,4.14
2022-09-15,PSO,-1.4815984194044547,0.25817029006765546,3.390909090909091,961172.4545454546,True,3.38
