date,symbol,company,price,weight_pct,volume,log_return,rolling_vol_30d,ma_20,ma_50
2024-12-23,AIRLINK,Air Link Communication Limited,215.53,0.8694992654798431,,,,,
2024-12-24,AIRLINK,Air Link Communication Limited,210.38,0.8615284039984387,,-0.024184691680594235,,,
2024-12-26,AIRLINK,Air Link Communication Limited,213.91,0.8943741588394473,,0.01663994650258583,,,
2024-12-27,AIRLINK,Air Link Communication Limited,215.74,0.895306307459939,,0.008518613133569181,,,
2024-12-30,AIRLINK,Air Link Communication Limited,217.38,0.8707777649159211,,0.00757299518775778,,,
2024-12-31,AIRLINK,Air Link Communication Limited,220.0,0.8640546885207255,,0.011980572217320724,,,
2025-01-01,AIRLINK,Air Link Communication Limited,222.43,0.8574267748623066,,0.010984899013277342,,,
2025-01-02,AIRLINK,Air Link Communication Limited,222.89,0.857520850995984,,0.0020659308524627203,,,
2025-01-03,AIRLINK,Air Link Communication Limited,217.98,0.8357340046458078,,-0.022275060756935996,,,
2025-01-06,AIRLINK,Air Link Communication Limited,210.97,0.837705016481489,,-0.03268737218843361,,216.721,
2025-01-07,AIRLINK,Air Link Communication Limited,209.55,0.8326526751061699,,-0.006753568901651302,,216.06909090909093,
2025-01-08,AIRLINK,Air Link Communication Limited,212.82,0.8603581929593389,,0.015484363642504759,,215.79833333333332,
2025-01-09,AIRLINK,Air Link Communication Limited,196.65,0.8060648547593537,,-0.07902123913576688,,214.32538461538462,
2025-01-10,AIRLINK,Air Link Communication Limited,189.64,0.7718120449898449,,-0.036297960843901085,,212.56214285714285,
2025-01-13,AIRLINK,Air Link Communication Limited,197.55,0.7979205297562657,,0.040864178823482235,,211.56133333333335,
2025-01-14,AIRLINK,Air Link Communication Limited,200.29,0.7627155493236671,,0.013774599455741393,0.4680997788755733,210.856875,
2025-01-15,AIRLINK,Air Link Communication Limited,205.81,0.7858946848358692,,0.0271870967712277,0.4698023964146061,210.56,
2025-01-16,AIRLINK,Air Link Communication Limited,200.9,0.7723155038270472,,-0.024146141263480046,0.4621914574479471,210.02333333333334,
2025-01-17,AIRLINK,Air Link Communication Limited,204.45,0.928212123990114,,0.017516174989762455,0.45565091433683635,209.73,
2025-01-20,AIRLINK,Air Link Communication Limited,201.24,0.9095107035861988,,-0.01582522118753337,0.445295661813105,209.3055,
2025-01-21,AIRLINK,Air Link Communication Limited,197.97,0.90156804780979,,-0.016382721559677946,0.43578365858180335,208.4275,
2025-01-22,AIRLINK,Air Link Communication Limited,194.83,0.9013178522551932,,-0.015988120605644092,0.42669151124297466,207.65,
2025-01-23,AIRLINK,Air Link Communication Limited,193.56,0.8914640530839127,,-0.0065398415326780365,0.4164495161638284,206.6325,
2025-01-24,AIRLINK,Air Link Communication Limited,200.75,0.9161165385672096,,0.0364728109017533,0.4292895850397623,205.88299999999998,
2025-01-27,AIRLINK,Air Link Communication Limited,193.77,0.8960134563156424,,-0.03538846411437993,0.4327023848654678,204.70250000000001,206.6796
2025-01-28,AIRLINK,Air Link Communication Limited,195.01,0.9149745428221944,,0.006378950587658353,0.42498083612007903,203.453,206.23076923076923
2025-01-29,AIRLINK,Air Link Communication Limited,193.5,0.9131253900772544,,-0.0077733268303128876,0.4165599807208077,202.00650000000002,205.75925925925927
2025-01-30,AIRLINK,Air Link Communication Limited,191.84,0.8892343612462357,,-0.008615821190632337,0.4086987573105384,200.454,205.26214285714286
2025-01-31,AIRLINK,Air Link Communication Limited,196.38,0.9025564678068608,,0.02338986646193998,0.4095790665612287,199.374,204.95586206896553
2025-02-03,AIRLINK,Air Link Communication Limited,192.46,0.897295935103583,,-0.020163217812889253,0.405250587384133,198.4485,204.53933333333333
2025-02-04,AIRLINK,Air Link Communication Limited,192.12,0.9042766877637284,,-0.0017681631316311289,0.3982503190740568,197.57700000000003,204.13870967741937
2025-02-06,AIRLINK,Air Link Communication Limited,185.19,0.8878311848132527,,-0.036737851722709505,0.4054221372619648,196.19549999999998,203.5465625
2025-02-07,AIRLINK,Air Link Communication Limited,184.92,0.885904659329284,,-0.0014590259538895902,0.40068377827270063,195.60899999999998,202.9821212121212
2025-02-10,AIRLINK,Air Link Communication Limited,186.31,0.8826597105164637,,0.007488653912237811,0.40039608427797757,195.4425,202.49176470588236
2025-02-11,AIRLINK,Air Link Communication Limited,192.01,0.8943261583112195,,0.030135500972562686,0.4116791074173333,195.1655,202.1922857142857
2025-02-12,AIRLINK,Air Link Communication Limited,190.01,0.8870823705616498,,-0.010470751650384613,0.4091760652583461,194.6515,201.8538888888889
2025-02-13,AIRLINK,Air Link Communication Limited,188.03,0.8832809876797653,,-0.010475177787057262,0.406662853354314,193.7625,201.4802702702703
2025-02-14,AIRLINK,Air Link Communication Limited,189.36,0.8932954555523784,,0.007048440638345283,0.4077340480903696,193.1855,201.1613157894737
2025-02-17,AIRLINK,Air Link Communication Limited,186.81,0.884792349003009,,-0.013557907653258209,0.4053813182132099,192.3035,200.79333333333332
2025-02-18,AIRLINK,Air Link Communication Limited,188.76,0.8813097066478561,,0.01038430930571639,0.39912336574901164,191.6795,200.4925
2025-02-19,AIRLINK,Air Link Communication Limited,188.75,0.8816789159006343,,-5.297872905261188e-05,0.39915152560634176,191.2185,200.20609756097562
2025-02-20,AIRLINK,Air Link Communication Limited,190.16,0.8873774130978376,,0.007442434922804298,0.39650223606117213,190.985,199.96690476190477
2025-02-21,AIRLINK,Air Link Communication Limited,189.52,0.8917422602745201,,-0.0033712632014083394,0.32607920335577006,190.78300000000002,199.72395348837208
2025-02-24,AIRLINK,Air Link Communication Limited,188.48,0.8725005009700082,,-0.005502659387308275,0.30907269780098834,190.16950000000003,199.4684090909091
2025-02-25,AIRLINK,Air Link Communication Limited,185.82,0.858103576938459,,-0.014213437250055388,0.2858256279971283,189.772,199.16511111111112
2025-02-26,AIRLINK,Air Link Communication Limited,184.49,0.8591355838142329,,-0.007183201743492308,0.28217985517074673,189.246,198.84608695652173
2025-02-27,AIRLINK,Air Link Communication Limited,184.69,0.8604001407977458,,0.0010834824181458818,0.26790454707208217,188.8055,198.5448936170213
2025-02-28,AIRLINK,Air Link Communication Limited,187.09,0.8763658391539061,,0.012911040609507193,0.2647293313094975,188.56799999999998,198.30625
2025-03-03,AIRLINK,Air Link Communication Limited,174.28,0.8285554059692608,,-0.07092658324808586,0.3243684546720832,187.46300000000002,197.81591836734694
2025-03-04,AIRLINK,Air Link Communication Limited,178.86,0.8432382885211946,,0.025940175668793752,0.3350277954583495,186.78300000000002,197.4368
2025-03-05,AIRLINK,Air Link Communication Limited,174.6,0.8275009908375606,,-0.02410573351253332,0.33825445463222925,185.90699999999998,196.6182
2025-03-06,AIRLINK,Air Link Communication Limited,177.0,0.8265681235734363,,0.013652089168327263,0.34017186145512107,185.4975,195.9506
2025-03-07,AIRLINK,Air Link Communication Limited,177.92,0.8272049507138528,,0.005184278488388405,0.3408677880907316,185.1475,195.23080000000002
2025-03-10,AIRLINK,Air Link Communication Limited,175.73,0.8195844673556593,,-0.012385284855462735,0.32076174499090815,184.6185,194.43060000000003
2025-03-11,AIRLINK,Air Link Communication Limited,173.83,0.8115839331556833,,-0.010870916073305646,0.30781339508780015,183.7095,193.5596
2025-03-12,AIRLINK,Air Link Communication Limited,175.36,0.8199389133097518,,0.008763193626201813,0.30856304103807314,182.97700000000003,192.6668
2025-03-13,AIRLINK,Air Link Communication Limited,176.32,0.8162420526098026,,0.005459522204898753,0.3093680077351368,182.3915,191.7446
2025-03-14,AIRLINK,Air Link Communication Limited,180.1,0.8326413480618746,,0.021211726217360696,0.3167367940701165,181.92849999999999,190.8888
2025-03-17,AIRLINK,Air Link Communication Limited,180.86,0.8492636902003575,,0.0042109991304238635,0.30808137286463155,181.631,190.1464
2025-03-18,AIRLINK,Air Link Communication Limited,183.86,0.8579062326317973,,0.016451347123274472,0.3083684428482261,181.38600000000002,189.60420000000002
2025-03-19,AIRLINK,Air Link Communication Limited,184.71,0.8533376669574797,,0.004612429155619873,0.30887858219108266,181.18400000000003,189.10739999999998
2025-03-20,AIRLINK,Air Link Communication Limited,182.14,0.8406259333853826,,-0.014011405451556064,0.29283443294180345,180.783,188.49380000000002
2025-03-21,AIRLINK,Air Link Communication Limited,179.61,0.8325163782772346,,-0.01398778853430198,0.29541108679838524,180.2875,188.153
2025-03-24,AIRLINK,Air Link Communication Limited,176.89,0.8353519938335838,,-0.01525976314995432,0.2971027074893962,179.708,187.898
2025-03-25,AIRLINK,Air Link Communication Limited,176.82,0.8322574343105702,,-0.0003958044777577395,0.28141109236301126,179.258,187.4834
2025-03-26,AIRLINK,Air Link Communication Limited,175.89,0.8170528283788592,,-0.005273466333424934,0.2805734623117838,178.828,186.99540000000002
2025-03-27,AIRLINK,Air Link Communication Limited,173.68,0.8056689455147195,,-0.012644274074196899,0.2811740493897459,178.27749999999997,186.3528
2025-04-03,AIRLINK,Air Link Communication Limited,177.56,0.8144896908680412,,0.022094054395798143,0.2889556102827181,177.801,185.886
2025-04-04,AIRLINK,Air Link Communication Limited,175.55,0.8047753484562802,,-0.01138467735139324,0.2882775565097697,177.8645,185.308
2025-04-07,AIRLINK,Air Link Communication Limited,165.36,0.7828246814069413,,-0.0597989872409284,0.330584379555634,177.1895,184.59039999999996
2025-04-08,AIRLINK,Air Link Communication Limited,164.38,0.7755587470533782,,-0.005944094653158931,0.33035025845360155,176.6785,183.9186
2025-04-09,AIRLINK,Air Link Communication Limited,157.41,0.7524055985354772,,-0.04332695435362386,0.34662650351726687,175.699,183.1702
2025-04-10,AIRLINK,Air Link Communication Limited,173.15,0.8149129319415664,,0.095304404481701,0.4549318689089758,175.4605,182.762
2025-04-11,AIRLINK,Air Link Communication Limited,170.57,0.8149220933511495,,-0.015012501195649487,0.4562175467997383,175.2025,182.1584
2025-04-14,AIRLINK,Air Link Communication Limited,173.79,0.8191616797441623,,0.01870190412386084,0.45935642181922204,175.20049999999998,181.7588
2025-04-15,AIRLINK,Air Link Communication Limited,180.36,0.8465011130232576,,0.03710717977624106,0.4729420804549055,175.45049999999998,181.46580000000003
2025-04-16,AIRLINK,Air Link Communication Limited,177.45,0.8385221564886419,,-0.01626597446037811,0.4750246271657292,175.507,181.1448
2025-04-17,AIRLINK,Air Link Communication Limited,183.77,0.8653208058705795,,0.034996096614827575,0.48498730205548957,175.69050000000001,180.9834
2025-04-18,AIRLINK,Air Link Communication Limited,181.39,0.8497693676024957,,-0.013035566337455092,0.43886786576823983,175.717,180.6836
2025-04-21,AIRLINK,Air Link Communication Limited,180.17,0.8375889545088309,,-0.006748559742269247,0.43312960546468277,175.5325,180.43779999999998
2025-04-22,AIRLINK,Air Link Communication Limited,182.71,0.849209152910119,,0.013999346795965373,0.42857106821683294,175.4325,180.24960000000002
2025-04-23,AIRLINK,Air Link Communication Limited,178.16,0.8368785192702356,,-0.025218173474461897,0.4337793912705247,175.2335,180.109
2025-04-24,AIRLINK,Air Link Communication Limited,168.51,0.8070374541367743,,-0.0556869277366612,0.46263918549360517,174.67849999999999,179.78080000000003
2025-04-25,AIRLINK,Air Link Communication Limited,166.94,0.7942508309646226,,-0.009360628789860404,0.4621212253035472,174.18099999999998,179.3934
2025-04-28,AIRLINK,Air Link Communication Limited,164.58,0.7948463977262569,,-0.014237692245023666,0.4628036736926575,173.569,178.8448
2025-04-29,AIRLINK,Air Link Communication Limited,160.28,0.7689541423342625,,-0.02647448840962308,0.4670488196920038,172.7885,178.2502
2025-04-30,AIRLINK,Air Link Communication Limited,152.12,0.7571585145993016,,-0.052252602707884836,0.48747331551533407,171.7105,177.532
2025-05-02,AIRLINK,Air Link Communication Limited,155.38,0.7529128813404967,,0.02120404646221578,0.48746973847236785,170.60150000000002,176.85240000000002
2025-05-05,AIRLINK,Air Link Communication Limited,156.12,0.7588637665615602,,0.004751212790139516,0.48756018717593314,169.63,176.23860000000002
2025-05-06,AIRLINK,Air Link Communication Limited,153.32,0.7480023330417527,,-0.018097701800059998,0.48468478784228664,169.028,175.5298
2025-05-07,AIRLINK,Air Link Communication Limited,140.75,0.7085644987542677,,-0.08554197349255449,0.5352375014370373,167.8465,174.5698
2025-05-08,AIRLINK,Air Link Communication Limited,127.27,0.6840831524024777,,-0.1006744530158441,0.5975154292513583,166.3395,173.31199999999998
2025-05-09,AIRLINK,Air Link Communication Limited,136.59,0.7078689858363545,,0.07067292401084474,0.6436079063725164,164.5115,172.2534
2025-05-12,AIRLINK,Air Link Communication Limited,150.25,0.7093373772692102,,0.0953168354005165,0.7107415132754809,163.49550000000002,171.48879999999997
2025-05-13,AIRLINK,Air Link Communication Limited,154.88,0.7218729202683094,,0.030350050112949934,0.7181851407095285,162.55,170.87
2025-05-14,AIRLINK,Air Link Communication Limited,154.96,0.7224037487096888,,0.0005163955704736466,0.7183211046081571,161.28,170.27939999999998
2025-05-15,AIRLINK,Air Link Communication Limited,159.45,0.7336471642352115,,0.02856337435732614,0.7240290452177732,160.38,169.7746
2025-05-16,AIRLINK,Air Link Communication Limited,159.96,0.7394490253142769,,0.003193390522551192,0.720434154742502,159.1895,169.23199999999997
2025-05-19,AIRLINK,Air Link Communication Limited,158.08,0.7314860077201347,,-0.011822549979059871,0.7204770223434602,158.024,168.908
2025-05-20,AIRLINK,Air Link Communication Limited,156.09,0.7278787525107301,,-0.01266847002923596,0.7011610576008646,156.82,168.4526
2025-05-21,AIRLINK,Air Link Communication Limited,160.53,0.7421716368390721,,0.02804807702100115,0.7063690934244936,155.71099999999998,168.1712
2025-05-22,AIRLINK,Air Link Communication Limited,164.83,0.767723919483406,,0.026433798751941722,0.6987595315903825,155.0445,167.9278
2025-05-23,AIRLINK,Air Link Communication Limited,162.82,0.7588781329660412,,-0.012269343597433034,0.6404404661747426,154.76000000000002,167.62579999999997
2025-05-26,AIRLINK,Air Link Communication Limited,159.26,0.7494399785109946,,-0.022107209316532844,0.6420163872577485,154.376,167.2964
2025-05-27,AIRLINK,Air Link Communication Limited,157.65,0.7415865879037218,,-0.010160700838228903,0.6392608311455169,154.0295,166.97279999999998
2025-05-29,AIRLINK,Air Link Communication Limited,158.12,0.7389497082732552,,0.002976852437415014,0.6280936681819869,153.92149999999998,166.628
2025-05-30,AIRLINK,Air Link Communication Limited,156.12,0.7246084378777301,,-0.012729296116070491,0.6275958598026944,154.12150000000003,166.224
2025-06-02,AIRLINK,Air Link Communication Limited,154.48,0.7231372967892047,,-0.010560304192155326,0.6166216515720234,154.0765,165.7116
2025-06-03,AIRLINK,Air Link Communication Limited,152.87,0.7070054249928316,,-0.010476751107316124,0.6164048416788548,153.91400000000002,165.1518
2025-06-04,AIRLINK,Air Link Communication Limited,155.75,0.7125361473797598,,0.01866427065461967,0.6204172392051167,154.0355,164.5896
2025-06-05,AIRLINK,Air Link Communication Limited,158.12,0.7263286098417604,,0.015102080760922234,0.620716604744832,154.904,164.0578
2025-06-10,AIRLINK,Air Link Communication Limited,155.89,0.7146355261106512,,-0.014203608103895343,0.6183875164170172,156.33499999999998,163.53279999999998
2025-06-11,AIRLINK,Air Link Communication Limited,156.45,0.7033045160282863,,0.0035858397903016795,0.5992790799599753,157.328,163.06959999999998
2025-06-12,AIRLINK,Air Link Communication Limited,155.71,0.7017522335591985,,-0.004741167261557721,0.5989673535421276,157.601,162.646
2025-06-13,AIRLINK,Air Link Communication Limited,151.71,0.6958373295893885,,-0.026024499093331974,0.6019716967368087,157.44250000000002,162.1438
2025-06-16,AIRLINK,Air Link Communication Limited,151.7,0.6944208041329276,,-6.591740551491112e-05,0.5977650892362439,157.2795,161.66
2025-06-17,AIRLINK,Air Link Communication Limited,149.21,0.683820874590255,,-0.01655017670215618,0.5802984628803683,156.76749999999998,161.1706
2025-06-18,AIRLINK,Air Link Communication Limited,143.58,0.6653520493174865,,-0.038462338503993276,0.5865113527350521,155.9485,160.491
2025-06-19,AIRLINK,Air Link Communication Limited,144.43,0.6704735142136674,,0.005902589964738306,0.5866467897184188,155.266,159.8686
2025-06-20,AIRLINK,Air Link Communication Limited,142.41,0.6594405680255453,,-0.014084739881739085,0.5858399819542043,154.582,159.40959999999998
2025-06-23,AIRLINK,Air Link Communication Limited,131.27,0.6271845526659374,,-0.08145395041602017,0.580901177670484,153.119,158.7474
2025-06-24,AIRLINK,Air Link Communication Limited,143.05,0.6490680774427908,,0.08593794868080323,0.5576743241665397,152.03000000000003,158.46020000000001
2025-06-25,AIRLINK,Air Link Communication Limited,142.32,0.6440128702627395,,-0.0051161761385397145,0.5208591477037959,151.005,157.8436
2025-06-26,AIRLINK,Air Link Communication Limited,142.91,0.649853153804275,,0.004137018136123813,0.43847165697462276,150.1875,157.29039999999998
2025-06-27,AIRLINK,Air Link Communication Limited,142.83,0.637269746640212,,-0.000559949619166209,0.4278811227341403,149.44650000000001,156.6712
2025-06-30,AIRLINK,Air Link Communication Limited,152.64,0.6767900485126606,,0.06642709582543915,0.47250170383760765,149.1725,156.1168
2025-07-01,AIRLINK,Air Link Communication Limited,154.26,0.6673356480231113,,0.010557282805876783,0.4657096904192843,149.0795,155.65300000000002
2025-07-02,AIRLINK,Air Link Communication Limited,151.97,0.6441964109078253,,-0.014956357560339336,0.46722303831305706,148.954,155.017
2025-07-03,AIRLINK,Air Link Communication Limited,152.83,0.647238835913632,,0.005643059594231245,0.46667933342536394,148.952,154.44580000000002
2025-07-04,AIRLINK,Air Link Communication Limited,153.48,0.6428730878605972,,0.004244072839006592,0.46561741720346717,148.8385,153.912
2025-07-07,AIRLINK,Air Link Communication Limited,152.01,0.6317487922322722,,-0.009623957222823502,0.4582458266226298,148.533,153.298
2025-07-08,AIRLINK,Air Link Communication Limited,151.66,0.6311290756162944,,-0.002305134883138539,0.45035140255820694,148.32150000000001,152.768
2025-07-09,AIRLINK,Air Link Communication Limited,149.75,0.6276996361902175,,-0.012673936277230702,0.450427036487931,147.9865,152.3928
2025-07-10,AIRLINK,Air Link Communication Limited,148.44,0.6172687872593249,,-0.008786400803161903,0.4471049274268497,147.623,152.0228
2025-07-11,AIRLINK,Air Link Communication Limited,146.64,0.6078038739425576,,-0.012200232660947385,0.4474536642003402,147.3695,151.664
2025-07-14,AIRLINK,Air Link Communication Limited,146.48,0.5963526319986557,,-0.0010917031651942446,0.44718307506888766,147.1085,151.388
2025-07-15,AIRLINK,Air Link Communication Limited,144.37,0.5903044405375533,,-0.014509451724531951,0.4475648370863217,146.8665,151.233
2025-07-16,AIRLINK,Air Link Communication Limited,143.15,0.582885187430539,,-0.008486417097599086,0.4472849156056635,146.845,150.9884
2025-07-17,AIRLINK,Air Link Communication Limited,145.01,0.5793209445987446,,0.01290967401567968,0.44881150542538456,146.874,150.7662
2025-07-18,AIRLINK,Air Link Communication Limited,141.08,0.5637845773555535,,-0.027475600191952384,0.45048532000342256,146.8075,150.5214
2025-07-21,AIRLINK,Air Link Communication Limited,138.04,0.5540682350852996,,-0.02178360713804876,0.4500785094829066,147.14600000000002,150.46720000000002
2025-07-22,AIRLINK,Air Link Communication Limited,143.16,0.5679035733781698,,0.036419387668022364,0.464310083241117,147.1515,150.785
2025-07-23,AIRLINK,Air Link Communication Limited,141.81,0.562881605226185,,-0.009474752424570325,0.4642825076811259,147.126,150.8894
2025-07-24,AIRLINK,Air Link Communication Limited,141.0,0.5624810432244626,,-0.005728243095086442,0.46431840780050215,147.03050000000002,150.7044
2025-07-25,AIRLINK,Air Link Communication Limited,139.84,0.555392046878993,,-0.00826097847094287,0.4595966805693544,146.881,150.40359999999998
2025-07-28,AIRLINK,Air Link Communication Limited,141.07,0.5599381957146863,,0.008757309179185675,0.4607487054600755,146.30249999999998,150.1258
2025-07-29,AIRLINK,Air Link Communication Limited,139.57,0.5612791798118417,,-0.010689953565858026,0.45949852930414326,145.568,149.7282
2025-07-30,AIRLINK,Air Link Communication Limited,139.34,0.5579640065320655,,-0.001649277918579964,0.4464742800431078,144.9365,149.3158
2025-07-31,AIRLINK,Air Link Communication Limited,138.98,0.5517724053568368,,-0.0025869517157916526,0.446011644172881,144.244,148.9338
2025-08-01,AIRLINK,Air Link Communication Limited,138.01,0.5388690056682917,,-0.007003891586232718,0.44471570817731343,143.4705,148.57219999999998
2025-08-04,AIRLINK,Air Link Communication Limited,140.32,0.5432228989101068,,0.01659938232392431,0.37617893543382724,142.88600000000002,148.168
2025-08-05,AIRLINK,Air Link Communication Limited,138.53,0.5327654827425333,,-0.012838619954085157,0.28241066844469154,142.22949999999997,147.642
2025-08-06,AIRLINK,Air Link Communication Limited,137.81,0.5215046721334098,,-0.005210983782734172,0.2824226046248269,141.6325,147.1418
2025-08-07,AIRLINK,Air Link Communication Limited,137.94,0.5214662063840648,,0.0009428831160917143,0.2820620292587769,141.1075,146.71540000000002
2025-08-08,AIRLINK,Air Link Communication Limited,140.43,0.5325925325855704,,0.017890335976943825,0.28743214676240997,140.797,146.37099999999998
2025-08-11,AIRLINK,Air Link Communication Limited,140.78,0.5281198790765477,,0.0024892441998965024,0.2061932724516176,140.512,146.0242
2025-08-12,AIRLINK,Air Link Communication Limited,143.89,0.5408933878556946,,0.02185073059534062,0.2149146245176776,140.488,145.7796
2025-08-13,AIRLINK,Air Link Communication Limited,158.28,0.5970601745835015,,0.0953164977418974,0.35230014319713004,141.2445,145.8556
2025-08-15,AIRLINK,Air Link Communication Limited,168.04,0.6342005293434875,,0.0598364297839577,0.39092606875895947,142.39600000000002,146.15900000000002
2025-08-18,AIRLINK,Air Link Communication Limited,170.24,0.6362839310726595,,0.013007159852098318,0.3919604020688573,143.85399999999998,146.4488
2025-08-19,AIRLINK,Air Link Communication Limited,168.69,0.6239776272203907,,-0.009146495181059604,0.3918243817324045,145.38649999999998,146.66019999999997
2025-08-20,AIRLINK,Air Link Communication Limited,166.69,0.614888760019333,,-0.011926911017223372,0.39404290969510863,146.563,146.8762
2025-08-21,AIRLINK,Air Link Communication Limited,163.09,0.606398169034841,,-0.02183360428617019,0.39811246422384816,147.627,147.00900000000001
2025-08-22,AIRLINK,Air Link Communication Limited,160.91,0.5981400565746775,,-0.013456993197767633,0.3995258126768788,148.6225,147.113
2025-08-25,AIRLINK,Air Link Communication Limited,154.81,0.5794360403446949,,-0.03864664391868471,0.41513762778293634,149.371,147.175
2025-08-26,AIRLINK,Air Link Communication Limited,150.93,0.5666329040297566,,-0.025382405381037188,0.4225155463026728,149.864,147.15959999999998
2025-08-27,AIRLINK,Air Link Communication Limited,148.12,0.5580810893681183,,-0.018793397125924892,0.4240614043589668,150.29149999999998,147.1378
2025-08-28,AIRLINK,Air Link Communication Limited,149.75,0.564611132467974,,0.010944480950146857,0.4240814742383059,150.81199999999998,147.2612
2025-08-29,AIRLINK,Air Link Communication Limited,149.6,0.55942401735851,,-0.001002171455181924,0.42274438471674175,151.343,147.3646
2025-09-01,AIRLINK,Air Link Communication Limited,156.27,0.5791536928712058,,0.04362021488483307,0.4312068670509138,152.256,147.6418
2025-09-02,AIRLINK,Air Link Communication Limited,159.82,0.588267933668828,,0.02246290152110668,0.42779941555399115,153.231,148.2128
2025-09-03,AIRLINK,Air Link Communication Limited,161.29,0.5887448130461199,,0.009155804982774532,0.4175088908573716,154.369,148.5776
2025-09-04,AIRLINK,Air Link Communication Limited,160.36,0.5835163722147358,,-0.005782699154784848,0.41661155481877676,155.49650000000003,148.9384
2025-09-05,AIRLINK,Air Link Communication Limited,157.17,0.5650604814060328,,-0.020093265686068312,0.42160605534130075,156.45800000000003,149.2236
2025-09-08,AIRLINK,Air Link Communication Limited,159.37,0.5660424622407969,,0.013900520783304431,0.4210719733030332,157.405,149.55440000000002
2025-09-09,AIRLINK,Air Link Communication Limited,157.51,0.5552758975033835,,-0.01173959455789829,0.4233950712594314,158.2415,149.6518
2025-09-10,AIRLINK,Air Link Communication Limited,155.63,0.5476864874336297,,-0.012007553096725415,0.4238005413109638,158.8285,149.6792
2025-09-11,AIRLINK,Air Link Communication Limited,155.64,0.5518522349405353,,6.425289943424348e-05,0.4236441088525894,158.6965,149.7526
2025-09-12,AIRLINK,Air Link Communication Limited,154.53,0.5549006790035048,,-0.0071573958707491685,0.42443868218948116,158.02100000000002,149.7866
2023-09-15,APL,Attock Petroleum Limited,293.87,0.8250075381592594,,,,,
2023-09-18,APL,Attock Petroleum Limited,296.68,0.8318388268610892,,0.00951662418944433,,,
2023-09-19,APL,Attock Petroleum Limited,296.64,0.8303694152539098,,-0.00013483449086707509,,,
2023-09-20,APL,Attock Petroleum Limited,299.88,0.8421313366620489,,0.010863112257370931,,,
2023-09-21,APL,Attock Petroleum Limited,297.48,0.8291813575124213,,-0.008035398799761801,,,
2023-09-22,APL,Attock Petroleum Limited,298.13,0.8282966709655641,,0.0021826371553358257,,,
2023-09-25,APL,Attock Petroleum Limited,300.81,0.8378864015088017,,0.008949203213508245,,,
2023-09-26,APL,Attock Petroleum Limited,297.83,0.8330221943932714,,-0.009955982277002798,,,
2023-09-27,APL,Attock Petroleum Limited,301.97,0.8435211951931221,,0.013804820765263558,,,
2023-09-28,APL,Attock Petroleum Limited,291.42,0.8233774954839358,,-0.03556214910649599,,297.471,
2023-10-02,APL,Attock Petroleum Limited,292.01,0.8168645027715864,,0.0020225226715151487,,296.9745454545455,
2023-10-03,APL,Attock Petroleum Limited,295.08,0.8227860480773396,,0.010458457758877849,,296.81666666666666,
2023-10-04,APL,Attock Petroleum Limited,295.0,0.8153625075015409,,-0.00027114967628166184,,296.6769230769231,
2023-10-05,APL,Attock Petroleum Limited,298.74,0.8205363778428256,,0.012598273542326533,,296.82428571428574,
2023-10-06,APL,Attock Petroleum Limited,295.67,0.8157598585507573,,-0.010329662347068147,,296.74733333333336,
2023-10-09,APL,Attock Petroleum Limited,309.03,0.8459227165061387,,0.04419439202863345,0.2708586378768425,297.515,
2023-10-10,APL,Attock Petroleum Limited,320.24,0.8689181982455014,,0.03563235512060654,0.2913483533239633,298.8517647058823,
2023-10-11,APL,Attock Petroleum Limited,321.05,0.863729729578117,,0.002526159555739171,0.2823093612775639,300.085,
2023-10-12,APL,Attock Petroleum Limited,316.9,0.8468010648221256,,-0.013010607543182373,0.2822321250393059,300.97,
2023-10-13,APL,Attock Petroleum Limited,318.79,0.8406509760999229,,0.005946312098603435,0.27435475881208005,301.861,
2023-10-16,APL,Attock Petroleum Limited,321.23,0.8473661814765703,,0.007624798666577077,0.2673005022189562,303.229,
2023-10-17,APL,Attock Petroleum Limited,317.44,0.8551603221829401,,-0.011868553365547572,0.2665952215821723,304.267,
2023-10-18,APL,Attock Petroleum Limited,316.11,0.8539882373026592,,-0.00419856981696201,0.2615310355142861,305.2405,
2023-10-19,APL,Attock Petroleum Limited,317.48,0.8390423559452254,,0.004324569943128888,0.25553983047375217,306.12050000000005,
2023-10-20,APL,Attock Petroleum Limited,314.97,0.8241629455064063,,-0.007937428027715134,0.2525896978036927,306.995,304.978
2023-10-23,APL,Attock Petroleum Limited,314.9,0.8175118997883538,,-0.00022226808798082675,0.24746866829080177,307.8335,305.3596153846154
2023-10-24,APL,Attock Petroleum Limited,317.98,0.8302555626207198,,0.009733359613584278,0.24343744849544097,308.692,305.82703703703703
2023-10-25,APL,Attock Petroleum Limited,319.95,0.8334658424261009,,0.0061762458649060985,0.23890316187684316,309.798,306.3314285714286
2023-10-26,APL,Attock Petroleum Limited,320.09,0.8330578598913285,,0.0004374726649358069,0.2345783905203647,310.704,306.80586206896555
2023-10-27,APL,Attock Petroleum Limited,318.59,0.8318071818893433,,-0.004697196586572179,0.23148137432231153,312.0625,307.1986666666666
2023-10-30,APL,Attock Petroleum Limited,319.89,0.8279709793578843,,0.004072177034364806,0.22748589152936977,313.4565,307.60806451612905
2023-10-31,APL,Attock Petroleum Limited,322.24,0.8278645384610336,,0.007319422831999663,0.22701315451235743,314.8145,308.0653125
