date,symbol,company,price,weight_pct,ff_shares,ff_mcap,ord_shares,ord_mcap,volume,log_return,rolling_vol_30d,ma_20,ma_50,ff_mcap_computed
2024-12-23,AIRLINK,Airlink Communication Limited,215.53,0.8694992654798431,98817308.0,21298094393.24,98817308.0,21298094393.24,10266206.0,,,,,21298094393.24
2024-12-24,AIRLINK,Airlink Communication Limited,210.38,0.8615284039984387,98817308.0,20789185257.04,98817308.0,20789185257.04,8765161.0,-0.024184691680594235,,,,20789185257.04
2024-12-26,AIRLINK,Airlink Communication Limited,213.91,0.8943741588394473,98817308.0,21138010354.28,98817308.0,21138010354.28,3834991.0,0.01663994650258583,,,,21138010354.28
2024-12-27,AIRLINK,Airlink Communication Limited,215.74,0.895306307459939,98817308.0,21318846027.92,98817308.0,21318846027.92,3848039.0,0.008518613133569181,,,,21318846027.920002
2024-12-30,AIRLINK,Airlink Communication Limited,217.38,0.8707777649159211,98817308.0,21480906413.04,98817308.0,21480906413.04,1497575.0,0.00757299518775778,,,,21480906413.04
2024-12-31,AIRLINK,Airlink Communication Limited,220.0,0.8640546885207255,98817308.0,21739807760.0,98817308.0,21739807760.0,5090891.0,0.011980572217320724,,,,21739807760.0
2025-01-01,AIRLINK,Airlink Communication Limited,222.43,0.8574267748623066,98817308.0,21979933818.44,98817308.0,21979933818.44,4690463.0,0.010984899013277342,,,,21979933818.440002
2025-01-02,AIRLINK,Airlink Communication Limited,222.89,0.857520850995984,98817308.0,22025389780.12,98817308.0,22025389780.12,2703007.0,0.0020659308524627203,,,,22025389780.12
2025-01-03,AIRLINK,Airlink Communication Limited,217.98,0.8357340046458078,98817308.0,21540196797.84,98817308.0,21540196797.84,3144956.0,-0.022275060756935996,,,,21540196797.84
2025-01-06,AIRLINK,Airlink Communication Limited,210.97,0.837705016481489,98817308.0,20847487468.76,98817308.0,20847487468.76,2301398.0,-0.03268737218843361,,216.721,,20847487468.76
2025-01-07,AIRLINK,Airlink Communication Limited,209.55,0.8326526751061699,98817308.0,20707166891.4,98817308.0,20707166891.4,1700776.0,-0.006753568901651302,,216.06909090909093,,20707166891.4
2025-01-08,AIRLINK,Airlink Communication Limited,212.82,0.8603581929593389,98817308.0,21030299488.56,98817308.0,21030299488.56,2438606.0,0.015484363642504759,,215.79833333333332,,21030299488.559998
2025-01-09,AIRLINK,Airlink Communication Limited,196.65,0.8060648547593537,98817308.0,19432423618.2,98817308.0,19432423618.2,2565186.0,-0.07902123913576688,,214.32538461538462,,19432423618.2
2025-01-10,AIRLINK,Airlink Communication Limited,189.64,0.7718120449898449,98817308.0,18739714289.12,98817308.0,18739714289.12,15954589.0,-0.036297960843901085,,212.56214285714285,,18739714289.12
2025-01-13,AIRLINK,Airlink Communication Limited,197.55,0.7979205297562657,98817308.0,19521359195.4,98817308.0,19521359195.4,4214945.0,0.040864178823482235,,211.56133333333335,,19521359195.4
2025-01-14,AIRLINK,Airlink Communication Limited,200.29,0.7627155493236671,98817308.0,19792118619.32,98817308.0,19792118619.32,3219264.0,0.013774599455741393,0.4680997788755733,210.856875,,19792118619.32
2025-01-15,AIRLINK,Airlink Communication Limited,205.81,0.7858946848358692,98817308.0,20337590159.48,98817308.0,20337590159.48,8437242.0,0.0271870967712277,0.4698023964146061,210.56,,20337590159.48
2025-01-16,AIRLINK,Airlink Communication Limited,200.9,0.7723155038270472,98817308.0,19852397177.2,98817308.0,19852397177.2,2526028.0,-0.024146141263480046,0.4621914574479471,210.02333333333334,,19852397177.2
2025-01-17,AIRLINK,Airlink Communication Limited,204.45,0.928212123990114,118580769.0,24243838222.05,118580769.0,24243838222.05,2814720.0,0.017516174989762455,0.45565091433683635,209.73,,24243838222.05
2025-01-20,AIRLINK,Airlink Communication Limited,201.24,0.9095107035861988,118580769.0,23863193953.56,118580769.0,23863193953.56,3425103.0,-0.01582522118753337,0.445295661813105,209.3055,,23863193953.56
2025-01-21,AIRLINK,Airlink Communication Limited,197.97,0.90156804780979,118580769.0,23475434838.93,118580769.0,23475434838.93,4171463.0,-0.016382721559677946,0.43578365858180335,208.4275,,23475434838.93
2025-01-22,AIRLINK,Airlink Communication Limited,194.83,0.9013178522551932,118580769.0,23103091224.27,118580769.0,23103091224.27,2392566.0,-0.015988120605644092,0.42669151124297466,207.65,,23103091224.27
2025-01-23,AIRLINK,Airlink Communication Limited,193.56,0.8914640530839127,118580769.0,22952493647.64,118580769.0,22952493647.64,1736929.0,-0.0065398415326780365,0.4164495161638284,206.6325,,22952493647.64
2025-01-24,AIRLINK,Airlink Communication Limited,200.75,0.9161165385672096,118580769.0,23805089376.75,118580769.0,23805089376.75,3363897.0,0.0364728109017533,0.4292895850397623,205.88299999999998,,23805089376.75
2025-01-27,AIRLINK,Airlink Communication Limited,193.77,0.8960134563156424,118580769.0,22977395609.13,118580769.0,22977395609.13,1674693.0,-0.03538846411437993,0.4327023848654678,204.70250000000001,206.6796,22977395609.13
2025-01-28,AIRLINK,Airlink Communication Limited,195.01,0.9149745428221944,118580769.0,23124435762.69,118580769.0,23124435762.69,1493954.0,0.006378950587658353,0.42498083612007903,203.453,206.23076923076923,23124435762.69
2025-01-29,AIRLINK,Airlink Communication Limited,193.5,0.9131253900772544,118580769.0,22945378801.5,118580769.0,22945378801.5,1811571.0,-0.0077733268303128876,0.4165599807208077,202.00650000000002,205.75925925925927,22945378801.5
2025-01-30,AIRLINK,Airlink Communication Limited,191.84,0.8892343612462357,118580769.0,22748534724.96,118580769.0,22748534724.96,2746528.0,-0.008615821190632337,0.4086987573105384,200.454,205.26214285714286,22748534724.96
2025-01-31,AIRLINK,Airlink Communication Limited,196.38,0.9025564678068608,118580769.0,23286891416.22,118580769.0,23286891416.22,3145953.0,0.02338986646193998,0.4095790665612287,199.374,204.95586206896553,23286891416.22
2025-02-03,AIRLINK,Airlink Communication Limited,192.46,0.897295935103583,118580769.0,22822054801.74,118580769.0,22822054801.74,1454027.0,-0.020163217812889253,0.405250587384133,198.4485,204.53933333333333,22822054801.74
2025-02-04,AIRLINK,Airlink Communication Limited,192.12,0.9042766877637284,118580769.0,22781737340.28,118580769.0,22781737340.28,932577.0,-0.0017681631316311289,0.3982503190740568,197.57700000000003,204.13870967741937,22781737340.28
2025-02-06,AIRLINK,Airlink Communication Limited,185.19,0.8878311848132527,118580769.0,21959972611.11,118580769.0,21959972611.11,3332959.0,-0.036737851722709505,0.4054221372619648,196.19549999999998,203.5465625,21959972611.11
2025-02-07,AIRLINK,Airlink Communication Limited,184.92,0.885904659329284,118580769.0,21927955803.48,118580769.0,21927955803.48,1696390.0,-0.0014590259538895902,0.40068377827270063,195.60899999999998,202.9821212121212,21927955803.48
2025-02-10,AIRLINK,Airlink Communication Limited,186.31,0.8826597105164637,118580769.0,22092783072.39,118580769.0,22092783072.39,989413.0,0.007488653912237811,0.40039608427797757,195.4425,202.49176470588236,22092783072.39
2025-02-11,AIRLINK,Airlink Communication Limited,192.01,0.8943261583112195,118580769.0,22768693455.69,118580769.0,22768693455.69,2989777.0,0.030135500972562686,0.4116791074173333,195.1655,202.1922857142857,22768693455.69
2025-02-12,AIRLINK,Airlink Communication Limited,190.01,0.8870823705616498,118580769.0,22531531917.69,118580769.0,22531531917.69,590802.0,-0.010470751650384613,0.4091760652583461,194.6515,201.8538888888889,22531531917.69
2025-02-13,AIRLINK,Airlink Communication Limited,188.03,0.8832809876797653,118580769.0,22296741995.07,118580769.0,22296741995.07,613021.0,-0.010475177787057262,0.406662853354314,193.7625,201.4802702702703,22296741995.07
2025-02-14,AIRLINK,Airlink Communication Limited,189.36,0.8932954555523784,118580769.0,22454454417.84,118580769.0,22454454417.84,917029.0,0.007048440638345283,0.4077340480903696,193.1855,201.1613157894737,22454454417.84
2025-02-17,AIRLINK,Airlink Communication Limited,186.81,0.884792349003009,118580769.0,22152073456.89,118580769.0,22152073456.89,430433.0,-0.013557907653258209,0.4053813182132099,192.3035,200.79333333333332,22152073456.89
2025-02-18,AIRLINK,Airlink Communication Limited,188.76,0.8813097066478561,118580769.0,22383305956.44,118580769.0,22383305956.44,463427.0,0.01038430930571639,0.39912336574901164,191.6795,200.4925,22383305956.44
2025-02-19,AIRLINK,Airlink Communication Limited,188.75,0.8816789159006343,118580769.0,22382120148.75,118580769.0,22382120148.75,320405.0,-5.297872905261188e-05,0.39915152560634176,191.2185,200.20609756097562,22382120148.75
2025-02-20,AIRLINK,Airlink Communication Limited,190.16,0.8873774130978376,118580769.0,22549319033.04,118580769.0,22549319033.04,2405895.0,0.007442434922804298,0.39650223606117213,190.985,199.96690476190477,22549319033.04
2025-02-21,AIRLINK,Airlink Communication Limited,189.52,0.8917422602745201,118580769.0,22473427340.88,118580769.0,22473427340.88,525426.0,-0.0033712632014083394,0.32607920335577006,190.78300000000002,199.72395348837208,22473427340.88
2025-02-24,AIRLINK,Airlink Communication Limited,188.48,0.8725005009700082,118580769.0,22350103341.12,118580769.0,22350103341.12,357702.0,-0.005502659387308275,0.30907269780098834,190.16950000000003,199.4684090909091,22350103341.12
2025-02-25,AIRLINK,Airlink Communication Limited,185.82,0.858103576938459,118580769.0,22034678495.58,118580769.0,22034678495.58,830267.0,-0.014213437250055388,0.2858256279971283,189.772,199.16511111111112,22034678495.579998
2025-02-26,AIRLINK,Airlink Communication Limited,184.49,0.8591355838142329,118580769.0,21876966072.81,118580769.0,21876966072.81,665479.0,-0.007183201743492308,0.28217985517074673,189.246,198.84608695652173,21876966072.81
2025-02-27,AIRLINK,Airlink Communication Limited,184.69,0.8604001407977458,118580769.0,21900682226.61,118580769.0,21900682226.61,674728.0,0.0010834824181458818,0.26790454707208217,188.8055,198.5448936170213,21900682226.61
2025-02-28,AIRLINK,Airlink Communication Limited,187.09,0.8763658391539061,118580769.0,22185276072.21,118580769.0,22185276072.21,4164093.0,0.012911040609507193,0.2647293313094975,188.56799999999998,198.30625,22185276072.21
2025-03-03,AIRLINK,Airlink Communication Limited,174.28,0.8285554059692608,118580769.0,20666256421.32,118580769.0,20666256421.32,3100939.0,-0.07092658324808586,0.3243684546720832,187.46300000000002,197.81591836734694,20666256421.32
2025-03-04,AIRLINK,Airlink Communication Limited,178.86,0.8432382885211946,118580769.0,21209356343.34,118580769.0,21209356343.34,3869040.0,0.025940175668793752,0.3350277954583495,186.78300000000002,197.4368,21209356343.34
2025-03-05,AIRLINK,Airlink Communication Limited,174.6,0.8275009908375606,118580769.0,20704202267.4,118580769.0,20704202267.4,1453418.0,-0.02410573351253332,0.33825445463222925,185.90699999999998,196.6182,20704202267.399998
2025-03-06,AIRLINK,Airlink Communication Limited,177.0,0.8265681235734363,118580769.0,20988796113.0,118580769.0,20988796113.0,1709845.0,0.013652089168327263,0.34017186145512107,185.4975,195.9506,20988796113.0
2025-03-07,AIRLINK,Airlink Communication Limited,177.92,0.8272049507138528,118580769.0,21097890420.48,118580769.0,21097890420.48,737486.0,0.005184278488388405,0.3408677880907316,185.1475,195.23080000000002,21097890420.48
2025-03-10,AIRLINK,Airlink Communication Limited,175.73,0.8195844673556593,118580769.0,20838198536.37,118580769.0,20838198536.37,410598.0,-0.012385284855462735,0.32076174499090815,184.6185,194.43060000000003,20838198536.37
2025-03-11,AIRLINK,Airlink Communication Limited,173.83,0.8115839331556833,118580769.0,20612895075.27,118580769.0,20612895075.27,515439.0,-0.010870916073305646,0.30781339508780015,183.7095,193.5596,20612895075.27
2025-03-12,AIRLINK,Airlink Communication Limited,175.36,0.8199389133097518,118580769.0,20794323651.84,118580769.0,20794323651.84,2485273.0,0.008763193626201813,0.30856304103807314,182.97700000000003,192.6668,20794323651.84
2025-03-13,AIRLINK,Airlink Communication Limited,176.32,0.8162420526098026,118580769.0,20908161190.08,118580769.0,20908161190.08,1971372.0,0.005459522204898753,0.3093680077351368,182.3915,191.7446,20908161190.079998
2025-03-14,AIRLINK,Airlink Communication Limited,180.1,0.8326413480618746,118580769.0,21356396496.9,118580769.0,21356396496.9,1654557.0,0.021211726217360696,0.3167367940701165,181.92849999999999,190.8888,21356396496.899998
2025-03-17,AIRLINK,Airlink Communication Limited,180.86,0.8492636902003575,118580769.0,21446517881.34,118580769.0,21446517881.34,953385.0,0.0042109991304238635,0.30808137286463155,181.631,190.1464,21446517881.34
2025-03-18,AIRLINK,Airlink Communication Limited,183.86,0.8579062326317973,118580769.0,21802260188.34,118580769.0,21802260188.34,1420144.0,0.016451347123274472,0.3083684428482261,181.38600000000002,189.60420000000002,21802260188.34
2025-03-19,AIRLINK,Airlink Communication Limited,184.71,0.8533376669574797,118580769.0,21903053841.99,118580769.0,21903053841.99,743930.0,0.004612429155619873,0.30887858219108266,181.18400000000003,189.10739999999998,21903053841.99
2025-03-20,AIRLINK,Airlink Communication Limited,182.14,0.8406259333853826,118580769.0,21598301265.66,118580769.0,21598301265.66,580446.0,-0.014011405451556064,0.29283443294180345,180.783,188.49380000000002,21598301265.66
2025-03-21,AIRLINK,Airlink Communication Limited,179.61,0.8325163782772346,118580769.0,21298291920.09,118580769.0,21298291920.09,578169.0,-0.01398778853430198,0.29541108679838524,180.2875,188.153,21298291920.09
2025-03-24,AIRLINK,Airlink Communication Limited,176.89,0.8353519938335838,118580769.0,20975752228.41,118580769.0,20975752228.41,490847.0,-0.01525976314995432,0.2971027074893962,179.708,187.898,20975752228.41
2025-03-25,AIRLINK,Airlink Communication Limited,176.82,0.8322574343105702,118580769.0,20967451574.58,118580769.0,20967451574.58,344020.0,-0.0003958044777577395,0.28141109236301126,179.258,187.4834,20967451574.579998
2025-03-26,AIRLINK,Airlink Communication Limited,175.89,0.8170528283788592,118580769.0,20857171459.41,118580769.0,20857171459.41,737232.0,-0.005273466333424934,0.2805734623117838,178.828,186.99540000000002,20857171459.41
2025-03-27,AIRLINK,Airlink Communication Limited,173.68,0.8056689455147195,118580769.0,20595107959.92,118580769.0,20595107959.92,527457.0,-0.012644274074196899,0.2811740493897459,178.27749999999997,186.3528,20595107959.920002
2025-04-03,AIRLINK,Airlink Communication Limited,177.56,0.8144896908680412,118580769.0,21055201343.64,118580769.0,21055201343.64,645066.0,0.022094054395798143,0.2889556102827181,177.801,185.886,21055201343.64
2025-04-04,AIRLINK,Airlink Communication Limited,175.55,0.8047753484562802,118580769.0,20816853997.95,118580769.0,20816853997.95,888011.0,-0.01138467735139324,0.2882775565097697,177.8645,185.308,20816853997.95
2025-04-07,AIRLINK,Airlink Communication Limited,165.36,0.7828246814069413,118580769.0,19608515961.84,118580769.0,19608515961.84,1457303.0,-0.0597989872409284,0.330584379555634,177.1895,184.59039999999996,19608515961.84
2025-04-08,AIRLINK,Airlink Communication Limited,164.38,0.7755587470533782,118580769.0,19492306808.22,118580769.0,19492306808.22,1298640.0,-0.005944094653158931,0.33035025845360155,176.6785,183.9186,19492306808.22
2025-04-09,AIRLINK,Airlink Communication Limited,157.41,0.7524055985354772,118580769.0,18665798848.29,118580769.0,18665798848.29,1594874.0,-0.04332695435362386,0.34662650351726687,175.699,183.1702,18665798848.29
2025-04-10,AIRLINK,Airlink Communication Limited,173.15,0.8149129319415664,118580769.0,20532260152.35,118580769.0,20532260152.35,3617190.0,0.095304404481701,0.4549318689089758,175.4605,182.762,20532260152.350002
2025-04-11,AIRLINK,Airlink Communication Limited,170.57,0.8149220933511495,118580769.0,20226321768.33,118580769.0,20226321768.33,1731782.0,-0.015012501195649487,0.4562175467997383,175.2025,182.1584,20226321768.329998
2025-04-14,AIRLINK,Airlink Communication Limited,173.79,0.8191616797441623,118580769.0,20608151844.51,118580769.0,20608151844.51,1765625.0,0.01870190412386084,0.45935642181922204,175.20049999999998,181.7588,20608151844.51
2025-04-15,AIRLINK,Airlink Communication Limited,180.36,0.8465011130232576,118580769.0,21387227496.84,118580769.0,21387227496.84,2409461.0,0.03710717977624106,0.4729420804549055,175.45049999999998,181.46580000000003,21387227496.84
2025-04-16,AIRLINK,Airlink Communication Limited,177.45,0.8385221564886419,118580769.0,21042157459.05,118580769.0,21042157459.05,1677284.0,-0.01626597446037811,0.4750246271657292,175.507,181.1448,21042157459.05
2025-04-17,AIRLINK,Airlink Communication Limited,183.77,0.8653208058705795,118580769.0,21791587919.13,118580769.0,21791587919.13,3270359.0,0.034996096614827575,0.48498730205548957,175.69050000000001,180.9834,21791587919.13
2025-04-18,AIRLINK,Airlink Communication Limited,181.39,0.8497693676024957,118580769.0,21509365688.91,118580769.0,21509365688.91,1125728.0,-0.013035566337455092,0.43886786576823983,175.717,180.6836,21509365688.91
2025-04-21,AIRLINK,Airlink Communication Limited,180.17,0.8375889545088309,118580769.0,21364697150.73,118580769.0,21364697150.73,900386.0,-0.006748559742269247,0.43312960546468277,175.5325,180.43779999999998,21364697150.73
2025-04-22,AIRLINK,Airlink Communication Limited,182.71,0.849209152910119,118580769.0,21665892303.99,118580769.0,21665892303.99,2573921.0,0.013999346795965373,0.42857106821683294,175.4325,180.24960000000002,21665892303.99
2025-04-23,AIRLINK,Airlink Communication Limited,178.16,0.8368785192702356,118580769.0,21126349805.04,118580769.0,21126349805.04,1157458.0,-0.025218173474461897,0.4337793912705247,175.2335,180.109,21126349805.04
2025-04-24,AIRLINK,Airlink Communication Limited,168.51,0.8070374541367743,118580769.0,19982045384.19,118580769.0,19982045384.19,1561702.0,-0.0556869277366612,0.46263918549360517,174.67849999999999,179.78080000000003,19982045384.19
2025-04-25,AIRLINK,Airlink Communication Limited,166.94,0.7942508309646226,118580769.0,19795873576.86,118580769.0,19795873576.86,1315209.0,-0.009360628789860404,0.4621212253035472,174.18099999999998,179.3934,19795873576.86
2025-04-28,AIRLINK,Airlink Communication Limited,164.58,0.7948463977262569,118580769.0,19516022962.02,118580769.0,19516022962.02,819277.0,-0.014237692245023666,0.4628036736926575,173.569,178.8448,19516022962.02
2025-04-29,AIRLINK,Airlink Communication Limited,160.28,0.7689541423342625,118580769.0,19006125655.32,118580769.0,19006125655.32,4442080.0,-0.02647448840962308,0.4670488196920038,172.7885,178.2502,19006125655.32
2025-04-30,AIRLINK,Airlink Communication Limited,152.12,0.7571585145993016,118580769.0,18038506580.28,118580769.0,18038506580.28,1444665.0,-0.052252602707884836,0.48747331551533407,171.7105,177.532,18038506580.28
2025-05-02,AIRLINK,Airlink Communication Limited,155.38,0.7529128813404967,118580769.0,18425079887.22,118580769.0,18425079887.22,824246.0,0.02120404646221578,0.48746973847236785,170.60150000000002,176.85240000000002,18425079887.22
2025-05-05,AIRLINK,Airlink Communication Limited,156.12,0.7588637665615602,118580769.0,18512829656.28,118580769.0,18512829656.28,461004.0,0.004751212790139516,0.48756018717593314,169.63,176.23860000000002,18512829656.28
2025-05-06,AIRLINK,Airlink Communication Limited,153.32,0.7480023330417527,118580769.0,18180803503.08,118580769.0,18180803503.08,945764.0,-0.018097701800059998,0.48468478784228664,169.028,175.5298,18180803503.079998
2025-05-07,AIRLINK,Airlink Communication Limited,140.75,0.7085644987542677,118580769.0,16690243236.75,118580769.0,16690243236.75,2270393.0,-0.08554197349255449,0.5352375014370373,167.8465,174.5698,16690243236.75
2025-05-08,AIRLINK,Airlink Communication Limited,127.27,0.6840831524024777,118580769.0,15091774470.63,118580769.0,15091774470.63,3335096.0,-0.1006744530158441,0.5975154292513583,166.3395,173.31199999999998,15091774470.63
2025-05-09,AIRLINK,Airlink Communication Limited,136.59,0.7078689858363545,118580769.0,16196947237.71,118580769.0,16196947237.71,2697335.0,0.07067292401084474,0.6436079063725164,164.5115,172.2534,16196947237.710001
2025-05-12,AIRLINK,Airlink Communication Limited,150.25,0.7093373772692102,118580769.0,17816760542.25,118580769.0,17816760542.25,272474.0,0.0953168354005165,0.7107415132754809,163.49550000000002,171.48879999999997,17816760542.25
2025-05-13,AIRLINK,Airlink Communication Limited,154.88,0.7218729202683094,118580769.0,18365789502.72,118580769.0,18365789502.72,2907292.0,0.030350050112949934,0.7181851407095285,162.55,170.87,18365789502.72
2025-05-14,AIRLINK,Airlink Communication Limited,154.96,0.7224037487096888,118580769.0,18375275964.24,118580769.0,18375275964.24,778814.0,0.0005163955704736466,0.7183211046081571,161.28,170.27939999999998,18375275964.24
2025-05-15,AIRLINK,Airlink Communication Limited,159.45,0.7336471642352115,118580769.0,18907703617.05,118580769.0,18907703617.05,2460386.0,0.02856337435732614,0.7240290452177732,160.38,169.7746,18907703617.05
2025-05-16,AIRLINK,Airlink Communication Limited,159.96,0.7394490253142769,118580769.0,18968179809.24,118580769.0,18968179809.24,1440499.0,0.003193390522551192,0.720434154742502,159.1895,169.23199999999997,18968179809.24
2025-05-19,AIRLINK,Airlink Communication Limited,158.08,0.7314860077201347,118580769.0,18745247963.52,118580769.0,18745247963.52,491207.0,-0.011822549979059871,0.7204770223434602,158.024,168.908,18745247963.52
2025-05-20,AIRLINK,Airlink Communication Limited,156.09,0.7278787525107301,118580769.0,18509272233.21,118580769.0,18509272233.21,617845.0,-0.01266847002923596,0.7011610576008646,156.82,168.4526,18509272233.21
2025-05-21,AIRLINK,Airlink Communication Limited,160.53,0.7421716368390721,118580769.0,19035770847.57,118580769.0,19035770847.57,2406702.0,0.02804807702100115,0.7063690934244936,155.71099999999998,168.1712,19035770847.57
2025-05-22,AIRLINK,Airlink Communication Limited,164.83,0.767723919483406,118580769.0,19545668154.27,118580769.0,19545668154.27,4369672.0,0.026433798751941722,0.6987595315903825,155.0445,167.9278,19545668154.27
2025-05-23,AIRLINK,Airlink Communication Limited,162.82,0.7588781329660412,118580769.0,19307320808.58,118580769.0,19307320808.58,1669807.0,-0.012269343597433034,0.6404404661747426,154.76000000000002,167.62579999999997,19307320808.579998
2025-05-26,AIRLINK,Airlink Communication Limited,159.26,0.7494399785109946,118580769.0,18885173270.94,118580769.0,18885173270.94,604373.0,-0.022107209316532844,0.6420163872577485,154.376,167.2964,18885173270.94
2025-05-27,AIRLINK,Airlink Communication Limited,157.65,0.7415865879037218,118580769.0,18694258232.85,118580769.0,18694258232.85,507980.0,-0.010160700838228903,0.6392608311455169,154.0295,166.97279999999998,18694258232.850002
2025-05-29,AIRLINK,Airlink Communication Limited,158.12,0.7389497082732552,118580769.0,18749991194.28,118580769.0,18749991194.28,611994.0,0.002976852437415014,0.6280936681819869,153.92149999999998,166.628,18749991194.28
2025-05-30,AIRLINK,Airlink Communication Limited,156.12,0.7246084378777301,118580769.0,18512829656.28,118580769.0,18512829656.28,1149178.0,-0.012729296116070491,0.6275958598026944,154.12150000000003,166.224,18512829656.28
2025-06-02,AIRLINK,Airlink Communication Limited,154.48,0.7231372967892047,118580769.0,18318357195.12,118580769.0,18318357195.12,498036.0,-0.010560304192155326,0.6166216515720234,154.0765,165.7116,18318357195.12
2025-06-03,AIRLINK,Airlink Communication Limited,152.87,0.7070054249928316,118580769.0,18127442157.03,118580769.0,18127442157.03,605016.0,-0.010476751107316124,0.6164048416788548,153.91400000000002,165.1518,18127442157.03
2025-06-04,AIRLINK,Airlink Communication Limited,155.75,0.7125361473797598,118580769.0,18468954771.75,118580769.0,18468954771.75,1671659.0,0.01866427065461967,0.6204172392051167,154.0355,164.5896,18468954771.75
2025-06-05,AIRLINK,Airlink Communication Limited,158.12,0.7263286098417604,118580769.0,18749991194.28,118580769.0,18749991194.28,1967140.0,0.015102080760922234,0.620716604744832,154.904,164.0578,18749991194.28
2025-06-10,AIRLINK,Airlink Communication Limited,155.89,0.7146355261106512,118580769.0,18485556079.41,118580769.0,18485556079.41,478976.0,-0.014203608103895343,0.6183875164170172,156.33499999999998,163.53279999999998,18485556079.41
2025-06-11,AIRLINK,Airlink Communication Limited,156.45,0.7033045160282863,118580769.0,18551961310.05,118580769.0,18551961310.05,1015702.0,0.0035858397903016795,0.5992790799599753,157.328,163.06959999999998,18551961310.05
2025-06-12,AIRLINK,Airlink Communication Limited,155.71,0.7017522335591985,118580769.0,18464211540.99,118580769.0,18464211540.99,3066122.0,-0.004741167261557721,0.5989673535421276,157.601,162.646,18464211540.99
2025-06-13,AIRLINK,Airlink Communication Limited,151.71,0.6958373295893885,118580769.0,17989888464.99,118580769.0,17989888464.99,1076154.0,-0.026024499093331974,0.6019716967368087,157.44250000000002,162.1438,17989888464.99
2025-06-16,AIRLINK,Airlink Communication Limited,151.7,0.6944208041329276,118580769.0,17988702657.3,118580769.0,17988702657.3,348799.0,-6.591740551491112e-05,0.5977650892362439,157.2795,161.66,17988702657.3
2025-06-17,AIRLINK,Airlink Communication Limited,149.21,0.683820874590255,118580769.0,17693436542.49,118580769.0,17693436542.49,1090488.0,-0.01655017670215618,0.5802984628803683,156.76749999999998,161.1706,17693436542.49
2025-06-18,AIRLINK,Airlink Communication Limited,143.58,0.6653520493174865,118580769.0,17025826813.02,118580769.0,17025826813.02,1577886.0,-0.038462338503993276,0.5865113527350521,155.9485,160.491,17025826813.020002
2025-06-19,AIRLINK,Airlink Communication Limited,144.43,0.6704735142136674,118580769.0,17126620466.67,118580769.0,17126620466.67,737928.0,0.005902589964738306,0.5866467897184188,155.266,159.8686,17126620466.67
2025-06-20,AIRLINK,Airlink Communication Limited,142.41,0.6594405680255453,118580769.0,16887087313.29,118580769.0,16887087313.29,403897.0,-0.014084739881739085,0.5858399819542043,154.582,159.40959999999998,16887087313.289999
2025-06-23,AIRLINK,Airlink Communication Limited,131.27,0.6271845526659374,118580769.0,15566097546.63,118580769.0,15566097546.63,1456767.0,-0.08145395041602017,0.580901177670484,153.119,158.7474,15566097546.630001
2025-06-24,AIRLINK,Airlink Communication Limited,143.05,0.6490680774427908,118580769.0,16962979005.45,118580769.0,16962979005.45,1279779.0,0.08593794868080323,0.5576743241665397,152.03000000000003,158.46020000000001,16962979005.45
2025-06-25,AIRLINK,Airlink Communication Limited,142.32,0.6440128702627395,118580769.0,16876415044.08,118580769.0,16876415044.08,1112869.0,-0.0051161761385397145,0.5208591477037959,151.005,157.8436,16876415044.08
2025-06-26,AIRLINK,Airlink Communication Limited,142.91,0.649853153804275,118580769.0,16946377697.79,118580769.0,16946377697.79,893324.0,0.004137018136123813,0.43847165697462276,150.1875,157.29039999999998,16946377697.789999
2025-06-27,AIRLINK,Airlink Communication Limited,142.83,0.637269746640212,118580769.0,16936891236.27,118580769.0,16936891236.27,1265720.0,-0.000559949619166209,0.4278811227341403,149.44650000000001,156.6712,16936891236.270002
2025-06-30,AIRLINK,Airlink Communication Limited,152.64,0.6767900485126606,118580769.0,18100168580.16,118580769.0,18100168580.16,3255916.0,0.06642709582543915,0.47250170383760765,149.1725,156.1168,18100168580.16
2025-07-01,AIRLINK,Airlink Communication Limited,154.26,0.6673356480231113,118580769.0,18292269425.94,118580769.0,18292269425.94,2712042.0,0.010557282805876783,0.4657096904192843,149.0795,155.65300000000002,18292269425.94
2025-07-02,AIRLINK,Airlink Communication Limited,151.97,0.6441964109078253,118580769.0,18020719464.93,118580769.0,18020719464.93,1718129.0,-0.014956357560339336,0.46722303831305706,148.954,155.017,18020719464.93
2025-07-03,AIRLINK,Airlink Communication Limited,152.83,0.647238835913632,118580769.0,18122698926.27,118580769.0,18122698926.27,1637357.0,0.005643059594231245,0.46667933342536394,148.952,154.44580000000002,18122698926.27
2025-07-04,AIRLINK,Airlink Communication Limited,153.48,0.6428730878605972,118580769.0,18199776426.12,118580769.0,18199776426.12,1952977.0,0.004244072839006592,0.46561741720346717,148.8385,153.912,18199776426.12
2025-07-07,AIRLINK,Airlink Communication Limited,152.01,0.6317487922322722,118580769.0,18025462695.69,118580769.0,18025462695.69,892725.0,-0.009623957222823502,0.4582458266226298,148.533,153.298,18025462695.69
2025-07-08,AIRLINK,Airlink Communication Limited,151.66,0.6311290756162944,118580769.0,17983959426.54,118580769.0,17983959426.54,836880.0,-0.002305134883138539,0.45035140255820694,148.32150000000001,152.768,17983959426.54
