date,kse_ff_mcap_logdiff,kse_avg_price_logdiff,kse_volume_log1p_diff,kse_weight_sum_centered,kse_constituent_mean_log_return
2020-04-27,-0.016504242742769855,-0.02682435521894862,0.18780316910937245,0.0,-0.017784248008938852
2020-04-28,0.00667495872496762,0.00903811273566348,0.2257647009906094,0.0,0.007838144813283838
2020-04-29,0.02047118018152318,0.028236461296420864,0.016538313769746793,0.01999999999999602,0.01851588896054499
2020-04-30,0.03407228812879865,0.045719857924295566,0.6214401373590661,0.010000000000005116,0.036919013341356874
2020-05-04,-0.00835824465187375,-0.010735559479179068,-0.3387087349204023,-0.01999999999999602,-0.0024440117208226696
2020-05-05,0.0034437303527840787,0.0063361336753204114,-0.0317771215457725,-0.010000000000005116,0.004443742969373867
2020-05-06,-0.01096807369610292,-0.007188495761369927,-0.3150118186684132,-0.010000000000005116,-0.006446445554839887
2020-05-07,-0.014233482094995758,-0.01037712235367683,0.013313261792418984,-0.010000000000005116,-0.017970598229940023
2020-05-08,-0.0010039033860323038,-0.0022910349032158905,-0.6376935919142497,-0.010000000000005116,0.00018673043481517345
2020-05-11,-0.0008054152406568491,0.0037743099731302647,0.1781816506819034,0.01999999999999602,0.005975176273791513
2020-05-12,0.01258519432243414,0.009125998056178756,0.715464155960067,0.0,0.012861573468465236
2020-05-13,0.0002568251016701311,0.008409626645245513,0.0660195460655082,-0.010000000000005116,0.0020961242211548097
2020-05-14,0.0014749733858142175,0.014492073936784535,-0.34683263108594886,0.0,0.004046531433978343
2020-05-15,0.005725662394864677,0.011809635287922997,-0.20064171229255834,0.010000000000005116,0.00296161843556672
2020-05-18,-0.006989115988624185,-0.006738604425962638,0.346160110708464,0.0,-0.006643762668530007
2020-05-19,0.008287922221109037,0.006567378878692837,0.15815997200259346,-0.010000000000005116,0.007348138860245946
2020-05-20,-0.008594880037395076,-0.010243112921012378,-0.6271697747468252,-0.010000000000005116,-0.009294591945070053
2020-05-21,-0.0032303913567836916,-0.0018181860671251924,0.06444108034855844,-0.030000000000001137,-0.00740428538960967
2020-05-28,-0.006735248417589059,0.00045795008319379294,0.3833960850226852,-0.010000000000005116,-0.00020951396782355666
2020-05-29,0.006430266112266429,0.0023874299514331323,0.1439669888681685,0.0,0.00574981733420805
2020-06-01,0.007604533345128592,0.00014606814413473194,-0.13438105737824912,0.0,0.006014971142826048
2020-06-02,0.014423707345207893,0.007623456393384112,0.1909674716608194,0.010000000000005116,0.012028944560845856
2020-06-03,0.00010396892536324381,-0.002645228379839358,-0.37932966814937785,0.0,-0.0008510932156959134
2020-06-04,-0.010512818706630794,-0.006114418686455198,-0.1785813296476242,0.0,-0.010285601891108973
2020-06-05,0.005714745902688598,0.009447404300824176,-0.6013355288171773,-0.010000000000005116,0.006295730081469413
2020-06-08,0.011253373834716843,0.013533969558920635,0.9384074346839775,0.010000000000005116,0.012765176480773526
2020-06-09,0.0011693966213662268,-0.0008799352194488633,0.2196310532423844,0.01999999999999602,0.005659122983523143
2020-06-10,0.008091602712577235,-0.0017581606753232252,-0.21976225483641443,0.010000000000005116,0.0077803396483868735
2020-06-11,0.0012051115910272168,0.0037303930961145896,0.08696714659560101,0.0,0.00339630843222819
2020-06-12,-0.019193907458364932,-0.014660949419039494,-0.4522099715654413,-0.01999999999999602,-0.017853778712960733
2020-06-15,-0.02526628272611482,-0.024011369630403418,0.23477140575313626,0.0,-0.025721583303564114
2020-06-16,0.0056523757337032885,0.006828993103439153,-0.368739709915026,0.0,0.0063788939631941
2020-06-17,-0.007756542008325804,-0.006987828422896399,0.1580856037955236,-0.010000000000005116,-0.010621738393495504
2020-06-18,-0.011788254217031655,-0.012622040366470338,-0.26652391918979745,-0.009999999999990905,-0.011508002850096705
2020-06-19,-0.0015117717271652261,-0.0033329265170948634,-0.3348749430874385,-0.01999999999999602,-0.004550754913105007
2020-06-22,0.012238252320971851,0.020267988320938325,0.5518181490448661,-0.01999999999999602,0.008953859234973143
2020-06-23,0.010915082392745475,0.013282521721126815,-0.03619988701050403,0.0,0.016634483571697153
2020-06-24,-0.00398999722987615,-0.0051019363332885535,0.061705583215616144,-0.010000000000005116,-0.005520047746071174
2020-06-25,-0.011076090373822173,-0.013012087104261575,-0.03811464152023447,-0.030000000000001137,-0.009252750462344861
2020-06-26,0.008444301675980318,0.008555985908519786,0.35730732728168135,0.0,0.007227903636384217
2020-06-29,0.004923591902262501,0.008429947877308342,-0.3373343856993287,-0.010000000000005116,0.008730146861030916
2020-06-30,0.007404208822260854,0.0025728148101508874,0.26488261206110764,0.010000000000005116,0.005613916947634413
2020-07-01,0.017310011639764852,0.014317429672369994,0.5659487426644816,0.0,0.01889963820539064
2020-07-02,0.002385136051774225,-0.0005560762594597726,0.1932961603609904,0.0,0.004427886558123973
2020-07-03,0.002961769492043873,0.0066927772559205985,-0.745406162505418,0.0,0.005060294413306253
2020-07-06,0.002898633818782355,0.0063788052139251246,0.8977013723740122,0.030000000000001137,0.013499233275889965
2020-07-07,0.0022493649710987737,0.003937107091697887,-0.1889424156343651,0.010000000000005116,0.00256000821923232
2020-07-08,0.009861863920910428,0.011695577310532135,0.03053911876803639,0.030000000000001137,0.014620886980524163
2020-07-09,0.015625292984011663,0.005005181282614953,0.2737777317660246,0.0,0.015008676351032034
2020-07-10,0.0011434848217010585,0.002189841071460001,-0.6132366258660937,0.0,0.0020077098644429208
2020-07-13,0.013125504268376024,0.017200527368878015,0.7661911101459715,-0.010000000000005116,0.020736462620555333
2020-07-14,0.0016820727812316713,0.004485848607953302,-0.22126737075052816,0.0,0.0015661822567549335
2020-07-15,-0.0021606335549668875,-0.008731837497531586,-0.17870927998925623,-0.010000000000005116,-0.0056240341161045435
2020-07-16,0.01020852540292498,0.016052623043538848,0.04250288204855224,0.01999999999999602,0.012962991721407581
2020-07-17,0.0056754976632671554,0.006702876074456916,-0.09894826257129097,-0.01999999999999602,0.012079423350819707
2020-07-20,0.008717885950134388,0.009827264887744352,0.2985076823012278,0.01999999999999602,0.016921989365022316
2020-07-21,0.004839170252558189,-0.001621536747039626,-0.0585787131544393,0.010000000000005116,-0.0035795668359823664
2020-07-22,0.002407867721324512,0.015548631901693559,-0.1949093229407488,-0.01999999999999602,0.002049917753553247
2020-07-23,-0.007356611709994234,-0.0005517566231224563,-0.4439848364165222,0.0,-0.010249651693016412
2020-07-24,0.0017126415137298737,-0.008743556281493394,-0.05012079083268617,0.010000000000005116,-0.0012528683956549635
2020-07-27,0.019358670918250106,0.024357778900801343,0.33492373748656235,0.01999999999999602,0.021177677911348346
2020-07-28,0.01120462288949576,0.011034271739833214,0.18205651823738478,0.009999999999990905,0.018366395024283864
2020-07-29,0.00450730738181533,0.007070358792605751,0.24103039170796947,0.01999999999999602,0.0063240810315157835
2020-07-30,0.010146305172857143,0.013552145466847784,-0.25381953719420025,0.010000000000005116,0.013317968432517664
2020-08-03,0.014564988239093994,0.010645389348905783,0.4237813262870418,0.010000000000005116,0.02034011471649064
2020-08-04,-0.009451695404696968,-0.013731496943760201,0.011906119658650738,0.01999999999999602,-0.018019524236944147
2020-08-05,0.008137084712682204,0.01094975242292954,-0.17917653768849817,0.01999999999999602,0.016166184247846018
2020-08-06,0.007306508464648727,0.005595592999393694,-0.01654187116757555,-0.04000000000000625,0.009892834258291376
2020-08-07,-0.007345060165374491,-0.005071686033981464,0.008789116757473181,0.0,-0.00400576293433214
2020-08-10,-0.00204949490544622,0.007585827233684684,-0.480263746406127,0.01999999999999602,-0.0005431415018272531
2020-08-11,0.019812048979201198,0.010212655855653698,0.5112881187039662,-0.010000000000005116,0.016187827778091284
2020-08-12,0.0010666363628355556,-0.0027610732141468597,-0.013092645485439647,0.01999999999999602,-0.00074512872971455
2020-08-13,-0.004971299762892316,-0.0019371255451591984,-0.20216528356311514,0.0,-0.0009311043483304761
2020-08-17,-0.008761057794331941,0.0005133862571605931,0.13088817538768183,0.01999999999999602,0.0013987683075495402
2020-08-18,0.0009453991509934674,0.0014871600133985893,-0.1881317079529694,-0.010000000000005116,0.0021407560470841297
2020-08-19,0.0012003061524841435,0.0024634370282591474,-0.1286018974402623,-0.010000000000005116,-0.0014978035551460802
2020-08-20,-0.00802733181998926,-0.009113613172916726,-0.2557080018097615,-0.009999999999990905,-0.009052152910476424
2020-08-21,-0.00619305417771572,-0.0032300880539773025,-0.0013244893148538495,0.010000000000005116,-0.005891430037328707
2020-08-24,0.0030533618711446105,0.0023825301695011014,0.08380077239073103,0.009999999999990905,0.009854892237448114
2020-08-25,0.012144049108662307,0.014512549869710843,0.2803737551002392,0.010000000000005116,0.014120705183475434
2020-08-26,0.014223049690542592,0.014125397525802396,-0.06785776546136191,-0.010000000000005116,0.008495664845142886
2020-08-27,0.0028128162023541093,-0.0013551969334412077,0.06916258688166366,0.01999999999999602,0.0022673601160192896
2020-08-28,-0.002485946264148334,-0.003761168812279689,-0.8473178915159281,0.0,-0.002885053921646723
2020-08-31,0.0006661574329718928,0.007925022135941893,0.7313536480247826,-0.030000000000001137,0.0012267817893275
2020-09-01,0.003898868805354044,0.0071335494533773915,0.30797785903959607,-0.010000000000005116,0.011807951340727953
2020-09-02,0.009052525609685787,0.004949159498133503,0.2388754793420489,-0.010000000000005116,0.011668614280322906
2020-09-03,0.005213711099426787,0.005273515423681264,-0.07391853575987639,0.010000000000005116,0.012069397913377283
2020-09-04,-0.00630506176479255,-0.0038344748880009757,-0.23510320044623612,-0.010000000000005116,-0.004323681910133703
2020-09-07,0.004469390496901198,0.0031303109137436115,-0.10513523430411098,0.01999999999999602,0.007687702130889747
2020-09-08,-0.008877623694041457,-0.006782340457548544,-0.05944733815031,-0.01999999999999602,-0.014471929474351414
2020-09-09,-0.0008217009475238065,-0.0053582282100863325,-0.22147157601551726,0.010000000000005116,-0.003925005294201557
2020-09-10,0.015126007151353739,0.010173523443744528,0.3992051974211037,0.0,0.011573509934482295
2020-09-11,-0.0014124964640031337,-0.003649431070493502,-0.6261333637241364,-0.009999999999990905,-0.0045375281063090135
2020-09-14,-0.002018939635607722,-0.0012719192456225018,-0.22059200667526113,0.0,-0.00296394918629509
2020-09-15,-0.005910971939090572,-0.16144291445289877,1.2076782059452,0.010000000000005116,-0.0030730440904931074
2020-09-16,-0.001765885698758955,-0.0019826210419656926,-0.5090859426389116,-0.010000000000005116,-0.003150708029851547
2020-09-17,0.0018482810809388893,0.0028080409043566364,-0.0021742051067832335,0.01999999999999602,0.0025608495846638065
2020-09-18,0.005692889650387288,0.004845313068005547,-0.1182280229279371,0.030000000000001137,0.005214422094009563
2020-09-21,-0.0087049256924309,-0.006658627888592726,-0.0967969730012257,0.0,-0.008412461169677423
2020-09-22,-0.010859767267119779,-0.010736648158081835,0.15362366662558813,-0.01999999999999602,-0.009824498612422487
2020-09-23,-0.0012726602088305582,-0.00303328056534586,0.14403663302388026,-0.010000000000005116,0.0007026175163507467
2020-09-24,0.0028918513276703414,0.0011891476872647484,-0.011773001842872333,-0.01999999999999602,-0.0027663821301903064
2020-09-25,-0.0029978643277252907,-0.004338719180004015,0.20376708235019692,-0.04000000000000625,-0.00359906812308106
2020-09-28,-0.02032212116934063,-0.0284670286150479,-0.059719498968174634,-0.010000000000005116,-0.025132084491494677
2020-09-29,0.012595113397261696,0.013977798638859595,-0.08694824393042921,0.0,0.013299456200793954
2020-09-30,-0.015275084808385601,-0.00888874984196707,0.43010151799202134,-0.01999999999999602,-0.020191663455704188
2020-10-01,0.0030927343128805775,0.0002557015368200083,-0.33458960064198706,-0.010000000000005116,-0.0014483176331515266
2020-10-02,-0.018404852572660082,-0.017980395706506364,-0.09692309251920506,-0.010000000000005116,-0.0255782536229449
2020-10-05,-0.021319217978878906,-0.020574095957899153,0.09954804332112488,-0.009999999999990905,-0.03014445254769042
2020-10-06,0.0005114683278210179,-0.0007341586618706609,0.10930779439815907,0.010000000000005116,0.005184147036207796
2020-10-07,0.015451429856735864,0.01620687376732219,0.010695307752762062,0.010000000000005116,0.024118895646396733
2020-10-08,0.01612700080031133,0.0132532868092103,0.35129492638461457,0.010000000000005116,0.01843807172130495
2020-10-09,0.009205950755441502,0.002938271849565009,-0.44410045863537206,0.0,0.008200575149038374
2020-10-12,-0.015870957763330983,-0.015363378915125911,-0.21534221479889837,0.0,-0.022181797774351763
2020-10-13,-0.005719395826105255,-0.005139966406540054,-0.05382455237988992,0.0,-0.00463029397838425
2020-10-14,0.001572329692887474,-0.0014358343243639385,-0.2583959310470405,0.010000000000005116,0.00527080978920983
2020-10-15,-0.004271318256099235,-0.0024695268698398123,0.010587853914266532,0.020000000000010232,-0.004994262247453716
2020-10-16,0.0037796215915158163,0.000941690592415947,0.004698026851912118,0.0,0.00600344512719864
2020-10-19,0.0050098571225490685,0.008105711785367219,-0.0659814259113638,0.01999999999999602,0.004278655151545586
2020-10-20,0.01662690907213938,0.01241278643937103,0.7375471954405555,0.010000000000005116,0.020572865814404727
2020-10-21,0.013593972363548116,0.00910189442180809,0.13060178096629826,-0.009999999999990905,0.015063166290359723
2020-10-22,-0.008894969266968459,-0.011835134518408634,-0.030625191297506404,-0.010000000000005116,-0.008583336929419157
2020-10-23,0.0010418870848409078,0.005266912881076991,-0.422824566231057,0.01999999999999602,0.004549804832065901
2020-10-26,0.01219992211498166,0.013406232179386954,0.32436758865443593,-0.010000000000005116,0.01619374827102818
2020-10-27,-0.01241325060165682,-0.011511201573600461,0.012992765506670167,0.0,-0.015031606089346831
2020-10-28,-0.004642385585045567,-0.011269672503157982,-0.21503278016950844,-0.01999999999999602,-0.006275509192821549
2020-10-29,-0.0321175696191573,-0.0361435395521248,0.4153336563844263,0.009999999999990905,-0.038013678786050074
2020-11-02,-0.02092885525787743,-0.01764036929898904,-0.6142980456602274,0.0,-0.021459095705122097
2020-11-03,0.035369749422630214,0.03944728944829131,0.08522591102532218,0.0,0.042047593551478725
2020-11-04,-0.007562594260608962,-0.00596828701239761,-0.016622479397380374,-0.010000000000005116,-0.007959469186025914
2020-11-05,0.022122018272607513,0.016567581153677603,-0.29245115122907706,0.01999999999999602,0.02207914717423137
2020-11-06,-0.009407639872259307,-0.009492688598037344,0.21773762348254522,0.0,-0.0057914687002740195
2020-11-09,0.0009623641308585268,-0.0007299293296580085,-0.27301345243446207,-0.010000000000005116,0.0004628835181458362
2020-11-10,0.01220207017154693,0.012522891375317736,0.33424678593918244,-0.010000000000005116,0.010264382387352545
2020-11-11,0.003413082806068637,0.0034940550043350417,-0.5224827271269419,0.0,-0.00054332556750683
2020-11-12,-0.01777618743884127,-0.016879325762787126,0.29282132207958256,0.010000000000005116,-0.02196771763244055
2020-11-13,-0.002034927981657378,-0.0018171972173715092,-0.3814946715249796,0.010000000000005116,-0.0026509115833697233
2020-11-16,-0.0011722012633978275,-0.0023818136559392382,-0.16879836882400312,0.0,-0.0014370817396326333
2020-11-17,0.005639616449845889,0.009493404408656661,-0.23427420238297714,-0.01999999999999602,0.005731855422209137
2020-11-18,-0.0033826305974435584,-0.0070025077005494265,-0.012985145883952498,0.01999999999999602,-0.0022880728038887467
2020-11-19,8.607172750193256e-06,0.002645811767850721,0.3894721925941589,0.01999999999999602,-0.00019944802457562324
2020-11-20,-0.009030711393591748,-0.01015832754521996,0.1973521720509659,0.01999999999999602,-0.012172164377854863
2020-11-23,-0.012492058273035563,-0.009543256716896566,-0.10546035224162509,0.01999999999999602,-0.01897688910821306
2020-11-24,0.0034799858302285115,0.009786274448877296,-0.08407585116723482,-0.01999999999999602,0.0037307324459987736
2020-11-25,0.01567959267699567,0.020398050754021478,0.2729729025090535,0.009999999999990905,0.014397407660711247
2020-11-26,0.016229130243123085,0.019963892980078397,0.5818194235256868,0.0,0.02359686561278908
2020-11-27,-0.0078345108219952,-0.01175384228674711,-0.05221840417440049,0.0,-0.006303397940658247
2020-11-30,0.007066533655508678,0.00737914101473528,-0.3749385080929848,-0.010000000000005116,0.010021883999733777
2020-12-01,0.014475604702111806,0.01155510590239403,0.5379384596644954,0.01999999999999602,0.01726409435615085
2020-12-02,0.007660323721180423,0.008126977385244582,-0.0721755874771901,0.0,0.00897674601451116
2020-12-03,-0.0002084304804955092,0.002578771683007013,-0.1428628244820196,-0.030000000000001137,-0.0018544516583638801
2020-12-04,0.0011079617530953287,0.001306804332685668,-0.1092745512336144,-0.010000000000005116,0.0029727754644904
2020-12-07,-0.0033045620157138053,-0.0030405553443097083,-0.046272269178153635,-0.010000000000005116,-0.0033174185273498
2020-12-08,0.00042146930522341436,0.0009560296957642332,0.016057874050730447,0.01999999999999602,0.00226764579832117
2020-12-09,0.003281183002355405,0.002757182569139273,0.0386860624941292,0.010000000000005116,0.0037762665563931134
2020-12-10,-0.0010989302821876304,-0.0038530009047079614,-0.032107685574807476,-0.01999999999999602,0.00079099306553336
2020-12-11,0.00329451487579934,0.0108650086805918,0.15767006952874496,0.01999999999999602,0.0022671280285435397
2020-12-14,0.020019309110646113,0.01735768111664815,0.09517430302274121,0.0,0.023175145982047205
2020-12-15,-0.002655822095892555,-0.003619756793845272,0.028732540570189258,0.030000000000001137,-0.002059690849026037
2020-12-16,0.003371165510676264,0.0009796580550160945,-0.3700821974529447,-0.010000000000005116,-0.0004041705463829168
2020-12-17,0.00934904447562912,0.005830784496134987,0.09855749544758652,0.0,0.01165541966584771
2020-12-18,-0.0013928530337192018,-0.0004510403525278303,-0.1304380304333499,0.01999999999999602,-0.0034277130505331443
2020-12-21,-0.012297432376478002,-0.013383328361191972,0.13845600614925502,0.0,-0.010229134844466702
2020-12-22,-0.009258632253327462,-0.006682390037734468,-0.2766865237531846,0.0,-0.012951932584472184
2020-12-23,0.004585571108668148,-0.0006323523519814375,-0.09727316373434292,0.01999999999999602,0.00768464711207309
2020-12-24,0.008799148184690948,0.008775602870687717,0.7276625479267018,-0.01999999999999602,0.011872725314314266
2020-12-28,0.006367847753675838,0.0024541426442968107,-0.578306648446123,-0.009999999999990905,0.008427839461784499
2020-12-29,-0.012828361340584906,-0.007762655194051556,0.36396288431823365,-0.01999999999999602,-0.00750431879602218
2020-12-30,0.008779033481095638,0.0035925179846257255,-0.2429409914627101,0.010000000000005116,0.009647070015533821
2020-12-31,0.0022177777939689086,0.0007534390728099152,0.21413024213281773,-0.030000000000001137,0.0026813616318386003
2021-01-01,0.021978919324189407,0.018187832029151182,0.2930645179045186,-0.01999999999999602,0.015562940878555703
2021-01-04,0.00996924524916928,0.005069819180416699,-0.03864303896501298,-0.01999999999999602,0.00475955772830479
2021-01-05,-0.0032819901393887022,3.257575540127324e-05,-0.3120953680131464,0.0,0.00030709035727815616
2021-01-06,0.011319432599781704,0.013673907510596838,-0.03918135734152983,-0.009999999999990905,0.011364727580766084
2021-01-07,0.0045645364436620916,0.0032100151265365144,0.10990172733900039,0.01999999999999602,0.0025577405439748267
2021-01-08,0.006092237787516122,0.0006140308112415346,-0.2746840753395219,0.010000000000005116,0.004487756005314757
2021-01-11,-0.00148300698635721,0.0022513572661609117,-0.12811363782625307,0.0,-0.0015468290317064638
