month,akd_fund_flow,akd_fund_flow_pct,akd_nav_return_m,akd_nav_logdiff,akd_aum_logdiff,nbp_fund_flow,nbp_fund_flow_pct,nbp_nav_return_m,nbp_nav_logdiff,nbp_aum_logdiff,nti_fund_flow,nti_fund_flow_pct,nti_nav_return_m,nti_nav_logdiff,nti_aum_logdiff,total_fund_flow,total_fund_flow_pct_mean
2021-11-30,7.534686617571765,0.016081202496204733,-0.040646874583966874,-0.024871449360970632,-0.02487244264878336,0.16455478650170008,0.017505828351244687,-0.02282497728741495,-0.02313632895782911,-0.005333345975362617,-0.3951647455129148,-0.007313802434072086,-0.011009351369370424,-0.011123035746699145,-0.018493101978367316,7.30407665856055,0.008757742804459111
2021-12-31,10.845113062409325,0.023729543054962093,-0.018040638606676374,-0.011769595509887402,0.005672783741916574,2.7366458641742373,0.29268939723788634,-0.0017803063287954446,-0.011209701912496602,0.25534669180884456,0.1454793100366416,0.002742822587417828,-0.014809187594959305,-0.022479105221451787,-0.012139754550610546,13.727238236620204,0.10638725429342209
2022-01-31,0.30479720641483254,0.0006631360146527262,0.016502845318158377,0.01633859190465981,0.017020310566562672,-0.6348734415954951,-0.05259929093583223,0.00951726939482156,0.01162176284584759,-0.04403759814163752,0.6667776370544516,0.012724764065924649,0.01246607562873181,0.015170152864136085,0.024878780328040376,0.33670140187378905,-0.013070463618418286
2022-02-28,2.8577196353497243,0.006112507775816488,-0.026518051923660413,-0.02041891540105682,-0.020616613523900613,-1.1209927768631225,-0.09705565167646081,-0.03714348252267341,-0.03112860859334434,-0.14410034397375687,0.10107475515223996,0.001881510706482501,-0.037994690155477295,-0.03247356982868221,-0.036781397331645184,1.8378016136388418,-0.02968721106472061
2022-03-31,2.892616275216028,0.006316031868675549,0.0013698932808943187,0.00886510980849187,0.007656538904472775,-2.3428964978264064,-0.23428964978264064,-0.009710350217359331,0.0019254796195098275,-0.27971390280260405,-9.365727491521717,-0.18087538608578055,-0.010511249680924872,0.0018166649377258403,-0.21243439429233968,-8.816007714132095,-0.13628300133324855
2022-04-30,2.3173499707260135,0.00502134338185485,0.0015442037470725367,0.0065099528329173005,0.006544087801315921,-0.05085630326182855,-0.006727024240982613,0.014663532177490612,0.02162478512911188,0.007905179507113247,-0.45020046900805255,-0.010752339837784872,0.014334857153285308,0.023897032994330665,0.0035761153858024503,1.8162931984561324,-0.0041526735656375454
2022-05-31,-3.463914886714633,-0.007456816323412122,-0.038848050961800884,-0.048577546749565485,-0.04741122599130759,0.6013312738330834,0.07891486533242564,-0.04479413042428915,-0.04584769912542979,0.03355153417123286,0.1648932648453183,0.00392416146704708,-0.05509027284258261,-0.056674878627418934,-0.052521534023590874,-2.6976903480362315,0.0251274034920202
2022-06-30,-2.8650961389841996,-0.006467193668421741,-0.028339361340381397,-0.03618639895895949,-0.0354267366020249,-1.5693802419354848,-0.19915992917963005,-0.054647177419354764,-0.05362318985070491,-0.2927711419592522,-0.5153171597065764,-0.012924935031516841,-0.046267440187946485,-0.054576156479843575,-0.061016597299467734,-4.949793540626261,-0.0728506859598562
2022-07-31,1.4132907132709533,0.0033051700497449795,-0.03635007182710703,-0.03489789525157075,-0.03360321870969186,0.1746575690257055,0.029703668201650598,-0.014397545752671048,-0.006525902014012578,0.015190165493975238,0.19615507322957626,0.0052294074441369305,-0.025224075532646606,-0.017127543734994012,-0.020197266606309626,1.7841033555262351,0.012746081898510836
2022-08-31,1.0863543119311316,0.0026274078214408095,0.05539373035061512,0.05201780681416815,0.05640031260519558,-1.0156807960241734,-0.17013078660371414,0.04450264590019648,0.04347643400881328,-0.13424952550996336,0.26166306982643306,0.007118146622046601,0.05436172280123963,0.05293558175628655,0.05966403770747898,0.3323365857333913,-0.053461744053408915
2022-09-30,-0.49505510017854704,-0.0011316579805663307,-0.031648481917938676,-0.02965349007065974,-0.03332944628866937,-0.878720930232558,-0.16833734295642874,-0.021317829457364268,-0.014064259891253733,-0.21029540883636066,0.19064989517818987,0.004885953233679904,-0.03563941299790352,-0.032195027266421865,-0.031236271964653742,-1.1831261352329152,-0.05486101590110506
2022-10-31,0.2826599763207014,0.0006680373802247622,0.0025934487230083736,0.0025578753026996924,0.003256178993677582,1.13670130409934,0.2687237125530354,-0.018132696004572124,-0.015333213659174472,0.22361625281202135,0.12898506686924094,0.003410498859578026,0.00954560901985091,0.011761853740880865,0.012872895482246217,1.5483463472892822,0.09093408293094606
2022-11-30,5.520318681492995,0.013004284290914004,0.01175425516727202,0.02446510562578609,0.02445701357879764,0.4040943651262978,0.07638834879514136,0.0578271521500382,0.05839469968752123,0.12594122335784694,-0.22593647316539034,-0.0058975847863584,0.0573201898503104,0.059117969385350334,0.05014410913780387,5.6984765734539025,0.027831682766565655
2022-12-31,3.760920445735678,0.008645595378808943,-0.0464608180173689,-0.04651702927657756,-0.03854877050142031,-2.61273710782546,-0.4354561846375767,-0.054543815362423254,-0.05952773629356834,-0.6733445532637656,-0.0029828798217792496,-7.405362020305983e-05,-0.03741353327155461,-0.04111290089790098,-0.03820831616752377,1.1452004580884387,-0.14229488095965695
2023-01-31,0.9386776153638721,0.002242635740070413,-0.003269967544351826,0.006295533295896884,-0.001027859871297101,-0.056446318644642446,-0.018446509360994262,0.018446509360994234,0.018257245787489437,0.0,0.5980230658524306,0.01542489207770004,0.013205492240071504,0.013119059817694297,0.028228193410799886,1.4802543625716602,-0.0002596605144079359
2023-02-28,7.808397538572194,0.01867456900622341,-0.003750980648535629,-0.005121838691067631,0.014813327253669288,3.2911995351113283,1.075555403631153,-0.0036599787945518214,0.016580124049829757,0.728463852484845,-0.417628683730463,-0.010472133493742803,0.014734921858837957,0.035070800846947595,0.004253728420730555,10.68196838995306,0.36125261304787787
2023-03-31,-7.903709246392282,-0.018624571120466296,-0.010689470871191986,-0.013161561283877275,-0.029752284209381183,-0.03439445077130099,-0.005424992235220976,0.005424992235220971,-0.006312795865209073,0.0,0.2021155520602207,0.0050465805757857855,-0.0027993895645497258,-0.013086469479360907,0.0022446698538239494,-7.735988145103362,-0.006334327593300496
2023-04-30,-1.2911898330161193,-0.0031344884640985586,0.03835891979951955,0.03760825851411451,0.034618245080504276,-0.33003132902644605,-0.05205541467294102,0.04101440520921851,0.04593524589647229,-0.01110241380430527,-0.0013585448566502123,-3.3845163344549386e-05,0.04388038228342417,0.04791796772234955,0.04291248355989982,-1.6225797068992156,-0.01840791610012804
2023-05-31,1.9423559024606902,0.004554816392600812,-0.014403798664432754,-0.006432439635775492,-0.009897804327260359,-1.484028227194492,-0.23668711757487912,-0.0025473321858864306,-0.002589922420644139,-0.2734300497445795,-0.56662388802377,-0.013523243150925297,0.0006354149886340643,0.0006352131980061755,-0.012971596727918358,-0.10829621275757173,-0.0818851814444012
2023-06-30,-0.7298024786987867,-0.0017284067797906089,0.003267815646785577,0.0017386689077254257,0.0015382251917829184,-1.010771670190275,-0.21190181764995283,-0.020802584865770357,-0.032326492455226626,-0.2648831574869749,0.003447579190414274,8.335539628661204e-05,-0.09413557976765996,-0.10728130628891845,-0.09877361739457767,-1.7371265696986473,-0.07118228967781894
2023-07-31,36.92495576892571,0.0873157458651794,0.08436010364651403,0.14358595072886368,0.1584350739848816,2.4989818811074924,0.6827819347288231,0.15601587947882734,0.1454885939468534,0.6091119962433617,0.9962662418479624,0.026588370478995527,0.15542390600886136,0.14446729482854637,0.16721830512951077,40.420203891881165,0.2655620170243327
2023-08-31,-4.588956375699183,-0.009261451039777156,-0.06617902202728776,-0.06461840914577337,-0.0784378419823237,-5.165844800960879,-0.7675846658188527,-0.04667982155113248,-0.02179127200251533,-1.6834315923424268,-1.4003540180714253,-0.03161783739154268,-0.03250498943166791,-0.009994194109946048,-0.06627103635380276,-11.155155194731488,-0.2694879847500575
2023-09-30,2.7549954221244093,0.006013829477907946,0.018259816589630384,0.02458421207610598,0.023983723404905215,4.437123604443581,3.549698883554865,-0.013698883554864816,-0.041236801095448763,1.5120455664254508,-0.00426870748298569,-0.00010298449898638575,0.007823129251700589,-0.02019542448729797,0.007690496927780081,7.187850319085005,1.1852032428445956
2023-10-31,11.793794524390023,0.025134357403384315,0.10889373116725265,0.11163849024972478,0.12577597446144498,4.2984123456095436,0.7580974154514186,0.09551810483076828,0.09121802819474013,0.617138067149199,0.49123985292288097,0.011760590206437178,0.11703998436861651,0.1106823156582267,0.12115563057038246,16.583446722922446,0.2649974543537467
2023-11-30,4.729433160861845,0.008887907165417283,0.15116997451540648,0.14848597404246144,0.14846990187411963,-3.9052326582084333,-0.3715730407429528,0.147024991266264,0.1418433546493172,-0.25430925763608836,-0.09039336187089475,-0.0019171444723413522,0.14507727172578777,0.14584966211785635,0.13379646883548493,0.7338071407825169,-0.1215340926832923
2023-12-31,-6.343190945259948,-0.010275868627808564,0.010113870215393117,0.02860124532952745,-0.00016201153557549524,-1.6686438319467802,-0.20474157447199756,0.01823850698733498,0.016364155580730493,-0.20641312305500023,0.1467082021087336,0.0027218590372677844,0.013419142818019925,0.01702699367542352,0.016012120880678576,-7.865126575097996,-0.07076519468751279
2024-01-31,37.89670993669711,0.061402015484206006,-0.041359565023246,-0.008653716532684121,0.019844244529151032,-3.0231608103367638,-0.4559820226752283,0.0034933348924228724,0.003450706878784411,-0.6023721559210118,0.26600749898662457,0.004856810279105798,0.008654235914065556,0.00861700267703694,0.013420585906439863,35.13955662534697,-0.12990773230397218
2024-02-29,20.652586605835268,0.03280479478657359,0.03471855485444575,0.040656704285353056,0.06534133908144564,6.104235396434266,1.6816075472270706,0.023626612552543946,0.028219427726525255,0.9951884740896151,1.1208277401939526,0.02019145631767164,0.03313226913720135,0.037499423401108414,0.05195061748550928,27.877649742463486,0.5782012661104386
2024-03-31,-8.102594390422837,-0.0120561762769099,0.024301924487661664,0.035276005252395846,0.012171375586169158,-1.3428498158315385,-0.13674641709078802,0.02778511362846614,0.04599465946223618,-0.11536742199685147,0.4961075112320472,0.008484821467967286,0.03410112004049859,0.052853628888317,0.041704109190811765,-8.949336695022328,-0.046772590633243544
2024-04-30,-0.48666214866602786,-0.0007153640286138879,0.06302610928805841,0.05793496108157552,0.06044648384204984,-1.670795363087307,-0.19094804149569222,0.08009089863854935,0.07683556293817635,-0.11749736217922285,-0.31858535421220324,-0.005226137700331418,0.07773269938012128,0.07485948198100154,0.06999848991767367,-2.476042865965538,-0.06562984774154584
2024-05-31,-768.6659165184712,-1.0636177566016842,0.06361775660168423,0.06167607505903337,-inf,-8.133178642338336,-1.0453957123828195,0.045395712382819475,0.040989545714862616,-inf,-68.23402655346923,-1.0436528992577125,0.04365289925771254,0.03787196207307029,-inf,-845.0331217142788,-1.0508887894140722
2024-06-30,823.51,inf,-0.056608365293181806,-0.0582737753465934,inf,1.0,inf,-0.05892969147563876,-0.045130884013322846,inf,66.3,inf,-0.04778598084037411,-0.03386573488797213,inf,890.81,inf
2024-07-31,10.842917421422271,0.013166710084179028,-0.01274170006608577,-0.008053090993221611,0.0004249197269178206,8.997132670577805,8.997132670577805,0.002867329422195475,0.0028254991672893508,2.302585092994046,0.2429499686137433,0.003664403749830216,0.006893665631768631,0.006870012959040774,0.0105027221991492,20.08300006061382,3.0046545948039385
2024-08-31,-2.1033801457923573,-0.0025530795836578514,0.008476416072867199,0.006647636259875948,0.0059058625005500975,0.030456917076136847,0.0030456917076136848,-0.003045691707613596,-0.01288606063174808,0.0,0.10593515700709588,0.0015811217463745655,-0.001581121746374592,-0.010558329270044955,0.0,-1.9669880717091246,0.0006912446234434663
2024-09-30,1.0689778500692455,0.0012898832565934376,0.029129789982299314,0.028675309761856827,0.029966169002935077,-0.39798783043914554,-0.03979878304391456,0.0397987830439146,0.03899545936925009,0.0,0.05079521847223134,0.0007581375891377812,0.04401798181384731,0.04307671327174015,0.04380262265839284,0.7217852381023313,-0.012583587399394447
2024-10-31,14.935860626631325,0.01749032218119483,0.08599348834635356,0.09047283985449171,0.09847227558532844,-2.1807307298091843,-0.21807307298091844,0.11807307298091851,0.10686145333879503,-0.10536051565782628,-1.3041551367489177,-0.01863078766784168,0.1043450733821274,0.09536306327560817,0.08223809823697201,11.450974760073223,-0.07307117948918843
2024-11-30,35.11476321230816,0.03726415995872757,0.11084900754275817,0.12561067204899304,0.13811987100185324,2.8125464014781496,0.3125051557197944,0.13193928872465,0.10717090965374373,0.36772478012531734,-0.7540515542687132,-0.009921730977219911,0.12834278360879892,0.103798533908936,0.1119179162039854,37.1732580595176,0.11328252823376735
2024-12-31,-49.07329008722877,-0.04535885356850398,0.12993307091037787,0.12212843947710997,0.08118748356000839,1.6185340257332097,0.12450261736409306,0.10626661340513777,0.10096134569408172,0.20763936477824455,3.329679278990298,0.03917269739988586,0.132592008482467,0.12448654363003853,0.158510908100236,-44.12507678250526,0.03943882039849164
2025-01-31,10.611215205487497,0.009043212576796713,-0.02960756032136591,-0.01442952288735254,-0.02077873823695734,2.0755520511758245,0.12972200319848903,-0.004722003198489033,-0.004020177745830687,0.11778303565638346,3.3033212774507774,0.033165876279626284,-0.009069490737457553,-0.010713095870706468,0.023810648693718607,15.990088534114099,0.05731036401830401
2025-02-28,36.69715620585271,0.03193111759380184,-0.005479313824419796,-0.005726442196429592,0.026108004372021182,0.20303984712293754,0.011279991506829864,-0.0112799915068299,0.0004161679051418414,0.0,1.163363765150308,0.011405527109316744,-0.0016016055406893326,0.00869710110989965,0.009756174945364656,38.06355981812595,0.01820554540331615
2025-03-31,-0.14055005935915688,-0.00011914454958136824,0.038121619839071474,0.037372358880582164,0.03729816941280933,3.8835434847082304,0.2157524158171239,0.06202536196065389,0.05580162548140713,0.2451224580329849,-11.319995722247086,-0.10990287108977753,0.16815529827424358,0.15051059840342015,0.056618893999507904,-7.577002296898012,0.035243466725921664
2025-04-30,6.628076332893443,0.005412928103041627,-0.05651175291990418,-0.05812250109203274,-0.05245062153429286,-9.007442793311217,-0.3916279475352703,-0.0431546611603818,-0.04413466709349837,-0.570544858467613,5.500574726284498,0.050463988314536676,-0.11468417180077517,-0.12181082961473147,-0.06637506894487256,3.1212082658667235,-0.111917010372564
2025-05-31,-1.3733107725458922,-0.0011819322952921819,0.07211624791082505,0.06959651270675044,0.06853145962736733,18.917401022296318,1.4551846940227937,0.08327684443874461,0.04486639249650347,0.9315582040049435,2.8140758293838957,0.027588978719449958,0.07045023696682451,0.03735555674672976,0.09352605801082355,20.35816607913432,0.4938639134823171
2025-06-30,70.53204342602407,0.05668229215971847,-0.010400729242830753,-0.010497067418219994,0.04524251002901053,2.759755442710425,0.08362895280940681,-0.08362895280940685,-0.08735506359696248,0.0,2.0099513721323206,0.017945994394038576,-0.04116028010832429,-0.04203135060946825,-0.023487981307213628,75.30175024086682,0.052752413121054616
2025-07-31,42.169271126334024,0.03238981444957411,0.08489759731603552,0.10189881366018681,0.11090379385200665,-2.6061574488601096,-0.07897446814727604,0.10927749845030643,0.10856489950180323,0.02985296314968113,7.208833049338665,0.06589426918956731,0.12322821709928089,0.12333847996160509,0.17321562862558687,46.77194672681258,0.006436538497288459
2025-08-31,73.2636855637154,0.050365856309656336,0.050848885583471004,0.061372200883535344,0.09641388131360583,8.76272533595543,0.257727215763395,0.06580219600131088,0.07400655301004713,0.28030196515415834,5.180298979688615,0.03982088538464613,0.060033061882630356,0.062400579058941856,0.0951773957773494,87.20670987935944,0.11597131915256582
2025-09-30,34.22844959795657,0.021367940767580546,0.10137686839177174,0.10527840435217296,0.11577640964779264,-7.977373373927485,-0.1772749638650552,0.13283051942061075,0.1247001646427269,-0.04546237407675729,4.400575599342972,0.030756049757778663,0.1014776656461911,0.09665261074619713,0.12419242084156695,30.651651823372056,-0.041716991113231995
2025-10-31,-5.631283753213211,-0.0031311350435997126,-0.022796314802937423,-0.022112566273048553,-0.02626949130306988,23.349809617825414,0.5430188283215213,-0.05464673529826547,-0.045624560012040925,0.39768296766610944,14.444306302393755,0.0891623845826775,-0.05268090310119611,-0.03882262713998162,0.0358317863389939,32.16283216700596,0.20968335928686632
2025-11-30,13.714416909620923,0.007828533784068798,0.029640427599611385,0.02918420195448952,0.036784055936580344,-6.522816994727108,-0.10191901554261107,0.03941901554261107,0.0674983396846841,-0.06453852113757118,-3.0111950146841764,-0.017933387020928927,0.04175567276924652,0.07252068494908216,0.023542962482024168,4.180404900209638,-0.03734128959315707
2025-12-31,227.57251125527205,0.1252125245559932,0.03421063595658169,0.04176390973998442,0.14792260601565294,2.1243027888446235,0.035405046480743725,0.04792828685258965,0.04679191487994265,0.08004270767353636,3.977543885731592,0.023137361908740574,0.04719013503733582,0.046110515245781886,0.06796467355558355,233.67435792984827,0.061251644315159164
2026-01-31,-89.9520381603852,-0.04268713490650577,0.042687134906505664,0.054677924759057146,0.0,24.952201074190242,0.38388001652600373,0.06227382962784245,0.05848360578124868,0.36890751237436675,17.722978458299593,0.0963205350994543,0.060527290987502314,0.05629073766869905,0.14569891500391266,-47.276858627895365,0.1458378055729841
