date,idx_total_volume,idx_n_stocks,idx_ff_mcap_total,idx_log_return,idx_rolling_vol_30d,oil_price,oil_log_return,usdpkr,usdpkr_log_return,interest_rate,cpi_yoy
2024-07-05,57504423.0,30,1748552104474.33,-0.00310585922502553,0.20559182904173354,86.54,0.009170648750689575,278.24,0.00010782639960135848,20.5,12.6
2024-07-08,50367894.0,30,1753868973384.54,0.0030361129494417788,0.20560671996512384,85.75,0.012792850953271703,278.1,-7.19139908978982e-05,20.5,12.6
2024-07-09,99806536.0,30,1751417654935.33,-0.0013986410292444456,0.2054188830855782,84.66,-0.004948755239258797,278.2,0.00035951824942315994,20.5,12.6
2024-07-10,45787719.0,30,1732004598865.8398,-0.011146083154240788,0.20904623644754597,85.08,-0.0037541104624877865,278.12,-0.000287604258525376,20.5,12.6
2024-07-11,52640113.0,30,1737166967729.3801,0.0029761414648307094,0.2060778509924759,85.4,0.004341965396823079,278.19,0.0002516582494271855,20.5,12.6
2024-07-12,61757524.0,30,1734179288245.3,-0.0017213380639553124,0.20480837430739246,85.03,0.002119143717466004,278.19,0.0002516582494271855,20.5,12.6
2024-07-15,79242284.0,30,1767021355638.07,0.01876101030929208,0.20681569823455653,84.85,0.013287655463894656,278.18,-3.59473012602021e-05,20.5,12.6
2024-07-18,57701443.0,30,1786182643091.68,0.01078546191365774,0.2078814242139998,85.11,0.02957172677577674,278.4,0.0005030000465339169,20.5,12.6
2024-07-19,87757661.0,30,1759823868367.35,-0.014867011743896236,0.21108809656429964,82.63,0.0027873737976669365,278.4,0.0005030000465339169,20.5,12.6
2024-07-22,71129141.0,30,1727423262304.23,-0.018582874820055138,0.21844960131099597,82.4,0.017012833073026153,278.21,0.0,20.5,12.6
2024-07-23,43254366.0,30,1738167539817.94,0.00620056582034626,0.214846381478765,81.01,-0.00860378955421606,278.3,0.00032344432547348604,20.5,12.6
2024-07-24,43633704.0,30,1748655163547.46,0.0060155942807239085,0.21372919343177313,81.71,-0.008044899556541465,278.39,0.00032333974306728464,20.5,12.6
2024-07-25,54859745.0,30,1726736603211.69,-0.012613743958401289,0.21753940629179738,82.37,0.015168486546183859,278.47,0.0002873253620314148,20.5,12.6
2024-07-26,49331697.0,30,1718911430842.44,-0.004542069152123754,0.21787948712705218,81.13,0.016779959929713022,278.47,0.0002873253620314148,20.5,12.6
2024-07-29,56919783.0,30,1736078088947.29,0.009937395917531906,0.2161855435930027,79.78,0.014519540473835945,278.21,-0.0003234443254736244,20.5,12.6
2024-07-30,65727816.0,30,1735772239243.1,-0.00017618830080186744,0.21218493272118358,78.63,-0.02623307004192888,278.3,0.00032344432547348604,19.5,12.6
2024-07-31,69377055.0,30,1719143849358.49,-0.00962600413833199,0.21545269774699707,80.72,0.014977813697034964,278.4,0.00035925992841928287,19.5,11.1
2024-08-01,36410744.0,30,1716262515588.42,-0.0016774344223676992,0.1589650590765015,79.52,0.03467372233772793,278.5,0.0003591309070742865,19.5,11.1
2024-08-02,78222648.0,30,1728976539479.08,0.007380667293599244,0.15756165226083246,76.81,0.006661901720179236,278.5,0.0003591309070742865,19.5,11.1
2024-08-05,91750017.0,30,1703004729375.3901,-0.015135459009604692,0.13937043077112315,76.3,-0.002356330452734611,278.36,0.00010777991352133165,19.5,11.1
