Date,SYMBOL,company,price,IDX WT %,ff_shares,ff_mcap,ord_shares,ord_mcap,volume,log_return,rolling_vol_30d,ma_20,ma_50,ff_mcap_computed,ret_21d,wt_rank,vol_63d,turn_63d,next_weight,stay_next,weight_change_next,next_rebalance_date,NAV_AKD,AUM_AKD,FLOW_AKD,NAV_NBP,AUM_NBP,FLOW_NBP,NAV_NTI,AUM_NTI,FLOW_NTI,NAV_TOTAL,AUM_TOTAL,FLOW_TOTAL,NAV_AKD_lag1,NAV_AKD_lag2,AUM_AKD_lag1,AUM_AKD_lag2,FLOW_AKD_lag1,FLOW_AKD_lag2,NAV_NBP_lag1,NAV_NBP_lag2,AUM_NBP_lag1,AUM_NBP_lag2,FLOW_NBP_lag1,FLOW_NBP_lag2,NAV_NTI_lag1,NAV_NTI_lag2,AUM_NTI_lag1,AUM_NTI_lag2,FLOW_NTI_lag1,FLOW_NTI_lag2,NAV_TOTAL_lag1,NAV_TOTAL_lag2,AUM_TOTAL_lag1,AUM_TOTAL_lag2,FLOW_TOTAL_lag1,FLOW_TOTAL_lag2,aum_nav_ratio,flow_to_aum,year,inflation_annual,inflation_lag1,inflation_lag2,inflation_chg
2020-03-31,HBL,Habib Bank Limited,103.23,8.65,733426254.0,75711592200.42,733426254.0,75711592200.42,1822626.0,0.0350947794981337,0.6343820731029437,126.2325,148.3348,75711592200.42,,2.0,0.03178679117514139,1503581.7936507936,8.17,1,-0.4800000000000004,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,HUBC,The Hub Power Company Limited,68.27,7.59,972865790.0,66417547483.3,972865790.0,66417547483.3,3662469.0,0.0583567983198808,0.6388073061089172,75.566,88.6124,66417547483.3,,3.0,0.032163050507666394,2653050.6666666665,6.5,1,-1.0899999999999999,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,ISL,International Steels Limited,36.19,0.54,130500000.0,4722795000.0,130500000.0,4722795000.0,1808500.0,0.0721756044026677,,38.91916666666666,,4722795000.0,,29.0,,,0.86,1,0.31999999999999995,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,KAPCO,Kot Addu Power Company Limited,20.6,0.85,455684613.0,9387103027.8,880253228.0,18133216496.8,1089000.0,-0.047865094723259,0.3921567549994175,24.1825,27.0286,9387103027.8,,27.0,0.021242221017304528,1556656.862745098,0.0,0,-0.85,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,LOTCHEM,Lotte Chemical Pakistan Limited,9.83,0.43,378551802.0,3721164213.66,378551802.0,3721164213.66,4963000.0,0.1027641378375871,0.6800451815511813,10.7125,12.5598,3721164213.66,,31.0,0.034291509576105196,3598039.6825396824,0.42,1,-0.010000000000000009,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,LUCK,Lucky Cement Limited,370.7,5.48,129350000.0,47950045000.0,129350000.0,47950045000.0,1480451.0,0.0462939566890602,0.7392225492679072,441.992,466.1608,47950045000.0,,8.0,0.0363514897300702,1130837.0476190476,7.13,1,1.6499999999999995,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,MARI,Mari Energies Limited,891.1,2.72,26680500.0,23774993550.0,26680500.0,23774993550.0,80020.0,0.070464849035349,0.6210417234025583,1041.6425000000002,1206.9522,23774993550.0,,14.0,0.030997935193165328,54330.15873015873,3.11,1,0.3899999999999997,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,MCB,MCB Bank Limited,149.28,7.08,414771002.0,61917015178.56,414771002.0,61917015178.56,1094943.0,0.0579862578268181,0.5901989197025593,167.89849999999998,193.2352,61917015178.56,,5.0,0.028734999546344116,740910.4603174604,6.14,1,-0.9400000000000004,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,MEBL,Meezan Bank Limited,65.09,2.39,321527906.0,20928251401.54,321527906.0,20928251401.54,1348500.0,0.0335890359480353,0.7062852621795344,76.5085,91.0096,20928251401.54,,16.0,0.03286720337381102,618182.5396825396,2.48,1,0.08999999999999986,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,MLCF,Maple Leaf Cement Factory Limited,20.72,1.17,494255804.0,10240980258.88,494255804.0,10240980258.88,19029500.0,0.0694411241710427,0.840921424664797,24.078,23.551800000000004,10240980258.88,,23.0,0.042338451267063364,12335293.650793651,1.51,1,0.3400000000000001,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
